Observation station;Year;Month;Day;Time [Local time];Long wave solar radiation mean [kJ/m2];Long wave outgoing solar radiation mean [kJ/m2];Global radiation mean [W/m2];Reflected radiation mean [W/m2]
Sodankylä Tähtelä;2023;03;01;15:00;227;289.2;207.7;127.1
Sodankylä Tähtelä;2023;03;01;16:00;280.2;297.8;65.7;47.9
Sodankylä Tähtelä;2023;03;01;17:00;291.2;301;22.6;17.4
Sodankylä Tähtelä;2023;03;01;18:00;297.1;302.5;2.3;2.2
Sodankylä Tähtelä;2023;03;01;19:00;299.9;303.7;-0.4;-0.1
Sodankylä Tähtelä;2023;03;01;20:00;297.7;303.7;-0.2;-0.1
Sodankylä Tähtelä;2023;03;01;21:00;297.4;305;-0.5;-0.1
Sodankylä Tähtelä;2023;03;01;22:00;302.2;308.2;-0.4;0
Sodankylä Tähtelä;2023;03;01;23:00;295.4;309.6;-0.6;0
Sodankylä Tähtelä;2023;03;02;00:00;291.4;309.5;-0.7;-0.1
Sodankylä Tähtelä;2023;03;02;01:00;254.5;299.7;-1.7;-0.2
Sodankylä Tähtelä;2023;03;02;02:00;254.4;296.4;-1.5;0
Sodankylä Tähtelä;2023;03;02;03:00;224.5;286.4;-2;-0.1
Sodankylä Tähtelä;2023;03;02;04:00;219;278.6;-2.1;-0.1
Sodankylä Tähtelä;2023;03;02;05:00;217.6;270.8;-2;-0.2
Sodankylä Tähtelä;2023;03;02;06:00;218;266.2;-2;-0.3
Sodankylä Tähtelä;2023;03;02;07:00;222.5;265;-1.7;-0.2
Sodankylä Tähtelä;2023;03;02;08:00;226.1;264;7.2;5.6
Sodankylä Tähtelä;2023;03;02;09:00;242.2;273.6;59;33.2
Sodankylä Tähtelä;2023;03;02;10:00;221.3;272.2;130.9;79.7
Sodankylä Tähtelä;2023;03;02;11:00;220.7;285.5;202.7;158.6
Sodankylä Tähtelä;2023;03;02;12:00;222.3;291.3;250.8;195.3
Sodankylä Tähtelä;2023;03;02;13:00;224.6;294.8;269.7;203.3
Sodankylä Tähtelä;2023;03;02;14:00;238.1;294.7;175.2;129
Sodankylä Tähtelä;2023;03;02;15:00;261.7;292.8;96.9;71.9
Sodankylä Tähtelä;2023;03;02;16:00;263.5;295.7;82;55.5
Sodankylä Tähtelä;2023;03;02;17:00;243.6;281.4;24.6;18.3
Sodankylä Tähtelä;2023;03;02;18:00;275.2;288.8;2.7;2.5
Sodankylä Tähtelä;2023;03;02;19:00;255.9;281.4;-1.4;-0.3
Sodankylä Tähtelä;2023;03;02;20:00;293.2;295;-0.7;-0.3
Sodankylä Tähtelä;2023;03;02;21:00;267;292.7;-1.1;-0.3
Sodankylä Tähtelä;2023;03;02;22:00;241.7;279.2;-1.4;-0.3
Sodankylä Tähtelä;2023;03;02;23:00;255.8;279.9;-0.9;-0.3
Sodankylä Tähtelä;2023;03;03;00:00;232.5;274.4;-1.5;-0.2
Sodankylä Tähtelä;2023;03;03;01:00;218.1;263.3;-1.9;-0.2
Sodankylä Tähtelä;2023;03;03;02:00;216.8;259.3;-1.8;-0.3
Sodankylä Tähtelä;2023;03;03;03:00;224.6;257.4;-1.7;-0.3
Sodankylä Tähtelä;2023;03;03;04:00;253.1;271.1;-0.9;-0.3
Sodankylä Tähtelä;2023;03;03;05:00;215.8;251.8;-1.6;-0.1
Sodankylä Tähtelä;2023;03;03;06:00;212.6;242.2;-1.3;-0.1
Sodankylä Tähtelä;2023;03;03;07:00;235.6;244.2;-0.9;-0.1
Sodankylä Tähtelä;2023;03;03;08:00;258;258.1;8;5.4
Sodankylä Tähtelä;2023;03;03;09:00;227.2;247.3;67.1;36.6
Sodankylä Tähtelä;2023;03;03;10:00;246.7;259.9;95.1;60.6
Sodankylä Tähtelä;2023;03;03;11:00;268;273.9;107.5;80.3
Sodankylä Tähtelä;2023;03;03;12:00;272.7;281;110.8;84
Sodankylä Tähtelä;2023;03;03;13:00;280.6;288.3;104.9;80.2
Sodankylä Tähtelä;2023;03;03;14:00;280.7;292.5;112.6;85.1
Sodankylä Tähtelä;2023;03;03;15:00;289;296.1;79.6;61.1
Sodankylä Tähtelä;2023;03;03;16:00;281.9;296.4;73.3;54.2
Sodankylä Tähtelä;2023;03;03;17:00;272.5;291.2;41.9;25.1
Sodankylä Tähtelä;2023;03;03;18:00;268.4;286.5;6.5;4.2
Sodankylä Tähtelä;2023;03;03;19:00;265.4;282.1;-1;-0.2
Sodankylä Tähtelä;2023;03;03;20:00;269.2;280.3;-0.8;-0.1
Sodankylä Tähtelä;2023;03;03;21:00;274.4;283;-0.9;-0.3
Sodankylä Tähtelä;2023;03;03;22:00;282.3;288.3;-0.7;-0.1
Sodankylä Tähtelä;2023;03;03;23:00;291.3;292.7;-0.2;-0.2
Sodankylä Tähtelä;2023;03;04;00:00;287.6;294;-0.6;-0.2
Sodankylä Tähtelä;2023;03;04;01:00;290.4;296.2;-0.5;-0.1
Sodankylä Tähtelä;2023;03;04;02:00;289.7;296.1;-0.6;-0.1
Sodankylä Tähtelä;2023;03;04;03:00;275.4;291.1;-0.7;-0.2
Sodankylä Tähtelä;2023;03;04;04:00;266.7;284.7;-0.9;-0.3
Sodankylä Tähtelä;2023;03;04;05:00;279;289.5;-0.3;-0.2
Sodankylä Tähtelä;2023;03;04;06:00;268.7;284.9;-0.7;-0.2
Sodankylä Tähtelä;2023;03;04;07:00;274.5;285.7;-0.5;-0.1
Sodankylä Tähtelä;2023;03;04;08:00;284.5;288.6;3.8;3.2
Sodankylä Tähtelä;2023;03;04;09:00;280.7;287.7;22.9;18.2
Sodankylä Tähtelä;2023;03;04;10:00;279.7;289.3;67.7;52.6
Sodankylä Tähtelä;2023;03;04;11:00;276.8;290.7;99.1;77
Sodankylä Tähtelä;2023;03;04;12:00;283.1;295.6;137.4;107.7
Sodankylä Tähtelä;2023;03;04;13:00;286.6;296.2;105.3;83.3
Sodankylä Tähtelä;2023;03;04;14:00;271.5;293.6;127.6;98.6
Sodankylä Tähtelä;2023;03;04;15:00;263.2;292.1;136.5;103.3
Sodankylä Tähtelä;2023;03;04;16:00;284.6;296.8;59.5;46.1
Sodankylä Tähtelä;2023;03;04;17:00;285.8;294.9;21.3;17.1
Sodankylä Tähtelä;2023;03;04;18:00;283.3;292.9;4.4;3.6
Sodankylä Tähtelä;2023;03;04;19:00;280.3;291.2;-0.6;-0.1
Sodankylä Tähtelä;2023;03;04;20:00;262;283;-0.8;-0.2
Sodankylä Tähtelä;2023;03;04;21:00;253.6;276.6;-0.8;-0.3
Sodankylä Tähtelä;2023;03;04;22:00;265.8;279.8;-0.6;-0.2
Sodankylä Tähtelä;2023;03;04;23:00;280.1;286.5;-0.5;-0.2
Sodankylä Tähtelä;2023;03;05;00:00;283.2;289.7;-0.2;-0.1
Sodankylä Tähtelä;2023;03;05;01:00;284.8;291.8;-0.4;-0.2
Sodankylä Tähtelä;2023;03;05;02:00;264.8;285.9;-0.9;-0.2
Sodankylä Tähtelä;2023;03;05;03:00;218.8;261.3;-1.7;-0.3
Sodankylä Tähtelä;2023;03;05;04:00;226.9;253.2;-1.3;-0.3
Sodankylä Tähtelä;2023;03;05;05:00;245.7;260.3;-1.2;-0.2
Sodankylä Tähtelä;2023;03;05;06:00;265.5;279.3;-1.1;-0.3
Sodankylä Tähtelä;2023;03;05;07:00;273.7;286;-0.5;0
Sodankylä Tähtelä;2023;03;05;08:00;274.2;286.6;7.8;6.3
Sodankylä Tähtelä;2023;03;05;09:00;277.2;288.4;36.1;28.5
Sodankylä Tähtelä;2023;03;05;10:00;284.1;292.5;65.3;51.8
Sodankylä Tähtelä;2023;03;05;11:00;281.8;292.5;102.5;80.5
Sodankylä Tähtelä;2023;03;05;12:00;270.2;290.7;135.3;105.8
Sodankylä Tähtelä;2023;03;05;13:00;253;287.5;173.5;134.8
Sodankylä Tähtelä;2023;03;05;14:00;273.3;291.7;157.5;121.7
Sodankylä Tähtelä;2023;03;05;15:00;277.6;291.7;105.9;82.6
Sodankylä Tähtelä;2023;03;05;16:00;266.1;287.2;87.6;67.3
Sodankylä Tähtelä;2023;03;05;17:00;262.6;283.8;37.5;29.2
Sodankylä Tähtelä;2023;03;05;18:00;249.9;275.9;6.2;5.3
Sodankylä Tähtelä;2023;03;05;19:00;241;269.4;-1;-0.1
Sodankylä Tähtelä;2023;03;05;20:00;243.3;268.1;-1;-0.3
Sodankylä Tähtelä;2023;03;05;21:00;235.4;261.4;-0.9;-0.2
Sodankylä Tähtelä;2023;03;05;22:00;243;263.6;-1;-0.3
Sodankylä Tähtelä;2023;03;05;23:00;234.9;257.8;-0.6;-0.3
Sodankylä Tähtelä;2023;03;06;00:00;258.6;265.9;-0.4;-0.2
Sodankylä Tähtelä;2023;03;06;01:00;265;270.2;-0.5;-0.2
Sodankylä Tähtelä;2023;03;06;02:00;258.2;267.5;-0.4;-0.2
Sodankylä Tähtelä;2023;03;06;03:00;258.7;266.9;-0.3;-0.2
Sodankylä Tähtelä;2023;03;06;04:00;257.4;265.8;-0.3;-0.3
Sodankylä Tähtelä;2023;03;06;05:00;259.5;266.2;-0.4;-0.2
Sodankylä Tähtelä;2023;03;06;06:00;260.4;266.1;0.1;-0.2
Sodankylä Tähtelä;2023;03;06;07:00;258.2;265.4;0.1;0
Sodankylä Tähtelä;2023;03;06;08:00;254.3;263.5;6.3;5.5
Sodankylä Tähtelä;2023;03;06;09:00;256.1;265.4;27.4;21.9
Sodankylä Tähtelä;2023;03;06;10:00;252.8;267.3;78.4;61.3
Sodankylä Tähtelä;2023;03;06;11:00;252.4;269.6;123.3;95.7
Sodankylä Tähtelä;2023;03;06;12:00;257.9;272.4;135.6;105.7
Sodankylä Tähtelä;2023;03;06;13:00;256.7;274.5;171.5;132.4
Sodankylä Tähtelä;2023;03;06;14:00;245.8;274.1;201.2;154.3
Sodankylä Tähtelä;2023;03;06;15:00;214.6;263.8;205.3;144.3
Sodankylä Tähtelä;2023;03;06;16:00;205.1;255.9;165.8;102
Sodankylä Tähtelä;2023;03;06;17:00;215.2;252;58.2;38.3
Sodankylä Tähtelä;2023;03;06;18:00;209.6;245.4;9.3;7.5
Sodankylä Tähtelä;2023;03;06;19:00;218.6;241.5;-1;-0.1
Sodankylä Tähtelä;2023;03;06;20:00;196.9;228.8;-1.3;-0.3
Sodankylä Tähtelä;2023;03;06;21:00;192.9;221.5;-1.2;-0.3
Sodankylä Tähtelä;2023;03;06;22:00;187.7;215.5;-1.3;-0.3
Sodankylä Tähtelä;2023;03;06;23:00;176.4;207;-1.2;-0.3
Sodankylä Tähtelä;2023;03;07;00:00;177.5;204.2;-0.9;-0.3
Sodankylä Tähtelä;2023;03;07;01:00;172.2;200.1;-1.1;-0.3
Sodankylä Tähtelä;2023;03;07;02:00;216.7;215.8;-0.5;-0.1
Sodankylä Tähtelä;2023;03;07;03:00;198.8;214.1;-0.3;-0.2
Sodankylä Tähtelä;2023;03;07;04:00;193.1;210.1;-0.5;-0.1
Sodankylä Tähtelä;2023;03;07;05:00;206.1;214.8;-0.3;-0.1
Sodankylä Tähtelä;2023;03;07;06:00;208.5;217.1;-0.1;-0.1
Sodankylä Tähtelä;2023;03;07;07:00;224;224.4;0.2;0.3
Sodankylä Tähtelä;2023;03;07;08:00;183;211.1;11.5;8.5
Sodankylä Tähtelä;2023;03;07;09:00;196.9;213.3;32.9;25.5
Sodankylä Tähtelä;2023;03;07;10:00;228.8;234.2;76.3;59
Sodankylä Tähtelä;2023;03;07;11:00;220.3;239.4;125.6;98
Sodankylä Tähtelä;2023;03;07;12:00;202.5;238.7;164.4;127.1
Sodankylä Tähtelä;2023;03;07;13:00;203.2;245.3;229.7;176.6
Sodankylä Tähtelä;2023;03;07;14:00;199.6;246.3;191.2;142.3
Sodankylä Tähtelä;2023;03;07;15:00;221.1;256.9;171.9;126.1
Sodankylä Tähtelä;2023;03;07;16:00;225.2;255.5;96.8;70.4
Sodankylä Tähtelä;2023;03;07;17:00;240.9;257.8;30.9;23.8
Sodankylä Tähtelä;2023;03;07;18:00;245.7;259.2;9.1;7.1
Sodankylä Tähtelä;2023;03;07;19:00;224.6;248.4;-0.5;0
Sodankylä Tähtelä;2023;03;07;20:00;202.2;231.6;-1.2;-0.3
Sodankylä Tähtelä;2023;03;07;21:00;207.8;228.5;-0.9;-0.3
Sodankylä Tähtelä;2023;03;07;22:00;202.1;223.4;-1.1;-0.3
Sodankylä Tähtelä;2023;03;07;23:00;211.7;227.8;-0.8;-0.3
Sodankylä Tähtelä;2023;03;08;00:00;193.3;215.7;-1.4;-0.3
Sodankylä Tähtelä;2023;03;08;01:00;201.2;218.6;-0.8;-0.3
Sodankylä Tähtelä;2023;03;08;02:00;205.1;218.9;-0.9;-0.2
Sodankylä Tähtelä;2023;03;08;03:00;201.6;220.1;-0.6;-0.3
Sodankylä Tähtelä;2023;03;08;04:00;178.1;208.8;-1.1;-0.3
Sodankylä Tähtelä;2023;03;08;05:00;170.1;201.1;-1.2;-0.3
Sodankylä Tähtelä;2023;03;08;06:00;172.3;199.2;-1.3;-0.2
Sodankylä Tähtelä;2023;03;08;07:00;170.6;196.3;-0.2;0.3
Sodankylä Tähtelä;2023;03;08;08:00;176.7;198.5;18;11.4
Sodankylä Tähtelä;2023;03;08;09:00;167.2;197.9;83.3;47.2
Sodankylä Tähtelä;2023;03;08;10:00;168.9;206.4;167.3;100.8
Sodankylä Tähtelä;2023;03;08;11:00;173.7;226.1;235.4;187.6
Sodankylä Tähtelä;2023;03;08;12:00;174.1;237.4;290;230.3
Sodankylä Tähtelä;2023;03;08;13:00;174.6;241.8;310.8;240.3
Sodankylä Tähtelä;2023;03;08;14:00;177.2;244.7;301.6;224.9
Sodankylä Tähtelä;2023;03;08;15:00;178.2;248.4;257.7;177.9
Sodankylä Tähtelä;2023;03;08;16:00;178.1;241.9;187.5;99.8
Sodankylä Tähtelä;2023;03;08;17:00;177.1;230.4;99.3;26.7
Sodankylä Tähtelä;2023;03;08;18:00;174.9;218.9;20.4;7.3
Sodankylä Tähtelä;2023;03;08;19:00;172.6;208.5;-1.1;0
Sodankylä Tähtelä;2023;03;08;20:00;171.4;202;-1.8;-0.3
Sodankylä Tähtelä;2023;03;08;21:00;171.1;196.7;-1.6;-0.3
Sodankylä Tähtelä;2023;03;08;22:00;171.7;194;-1.6;-0.2
Sodankylä Tähtelä;2023;03;08;23:00;170.9;193.6;-1;-0.2
Sodankylä Tähtelä;2023;03;09;00:00;170.5;192.7;-1.2;-0.2
Sodankylä Tähtelä;2023;03;09;01:00;177.9;194.4;-0.9;-0.2
Sodankylä Tähtelä;2023;03;09;02:00;211;208.3;-0.6;-0.2
Sodankylä Tähtelä;2023;03;09;03:00;244.3;231.6;0;-0.2
Sodankylä Tähtelä;2023;03;09;04:00;236.5;237.8;0.1;-0.1
Sodankylä Tähtelä;2023;03;09;05:00;213.6;229;-0.5;-0.2
Sodankylä Tähtelä;2023;03;09;06:00;204.2;220.7;-0.8;-0.2
Sodankylä Tähtelä;2023;03;09;07:00;200.8;218;0.2;0.5
Sodankylä Tähtelä;2023;03;09;08:00;197;216.5;15.8;11.8
Sodankylä Tähtelä;2023;03;09;09:00;194.2;222.4;72.9;50.4
Sodankylä Tähtelä;2023;03;09;10:00;209.1;236.8;160.5;116.4
Sodankylä Tähtelä;2023;03;09;11:00;216.2;252.9;188.5;143
Sodankylä Tähtelä;2023;03;09;12:00;222.4;259.7;208.4;157.7
Sodankylä Tähtelä;2023;03;09;13:00;231.9;265.7;211.7;161.2
Sodankylä Tähtelä;2023;03;09;14:00;234.5;267.2;170;129.4
Sodankylä Tähtelä;2023;03;09;15:00;230;266.7;153;115.4
Sodankylä Tähtelä;2023;03;09;16:00;231.3;265.2;93.7;71.6
Sodankylä Tähtelä;2023;03;09;17:00;238;264.2;37.1;29.1
Sodankylä Tähtelä;2023;03;09;18:00;241.9;264.2;6.8;5.8
Sodankylä Tähtelä;2023;03;09;19:00;240.3;263.2;-0.8;-0.1
Sodankylä Tähtelä;2023;03;09;20:00;247.9;265.5;-0.5;-0.2
Sodankylä Tähtelä;2023;03;09;21:00;235.7;260.8;-0.9;-0.2
Sodankylä Tähtelä;2023;03;09;22:00;228;256.2;-1.2;-0.3
Sodankylä Tähtelä;2023;03;09;23:00;227.6;251.3;-1.1;-0.3
Sodankylä Tähtelä;2023;03;10;00:00;236.1;253.8;-0.7;-0.3
Sodankylä Tähtelä;2023;03;10;01:00;252.9;256.9;-0.4;-0.2
Sodankylä Tähtelä;2023;03;10;02:00;246;258.3;-0.5;-0.2
Sodankylä Tähtelä;2023;03;10;03:00;243.5;255.1;-0.7;-0.2
Sodankylä Tähtelä;2023;03;10;04:00;242.9;255.7;-0.6;-0.2
Sodankylä Tähtelä;2023;03;10;05:00;243.8;255.6;-0.7;-0.2
Sodankylä Tähtelä;2023;03;10;06:00;253.3;258.5;-0.2;-0.1
Sodankylä Tähtelä;2023;03;10;07:00;254.3;262.2;0.2;0.5
Sodankylä Tähtelä;2023;03;10;08:00;258.1;263.7;14.4;11.3
Sodankylä Tähtelä;2023;03;10;09:00;263.3;267.9;48.3;37.8
Sodankylä Tähtelä;2023;03;10;10:00;265.2;271.6;79.6;62.6
Sodankylä Tähtelä;2023;03;10;11:00;270.1;274.6;91.9;72.8
Sodankylä Tähtelä;2023;03;10;12:00;269.1;277.3;145.8;114
Sodankylä Tähtelä;2023;03;10;13:00;238.2;274.3;190.2;146.1
Sodankylä Tähtelä;2023;03;10;14:00;206.9;266.5;206.6;156.2
Sodankylä Tähtelä;2023;03;10;15:00;219.1;270.1;225.8;165
Sodankylä Tähtelä;2023;03;10;16:00;211.4;260.1;82.6;60
Sodankylä Tähtelä;2023;03;10;17:00;198.7;239.9;78.8;32.5
Sodankylä Tähtelä;2023;03;10;18:00;198.7;234.2;10.3;7.7
Sodankylä Tähtelä;2023;03;10;19:00;194.1;227.2;-1.2;0
Sodankylä Tähtelä;2023;03;10;20:00;190.2;219.9;-1.9;-0.3
Sodankylä Tähtelä;2023;03;10;21:00;188.5;215.5;-2;-0.3
Sodankylä Tähtelä;2023;03;10;22:00;187.9;213.5;-1.9;-0.3
Sodankylä Tähtelä;2023;03;10;23:00;187.4;212.7;-1.7;-0.4
Sodankylä Tähtelä;2023;03;11;00:00;187.3;212.9;-1.7;-0.5
Sodankylä Tähtelä;2023;03;11;01:00;186.5;214.6;-1.7;-0.3
Sodankylä Tähtelä;2023;03;11;02:00;194.8;217.8;-1.6;-0.5
Sodankylä Tähtelä;2023;03;11;03:00;211.5;240.3;-1.3;-0.3
Sodankylä Tähtelä;2023;03;11;04:00;212.7;242.1;-1;-0.3
Sodankylä Tähtelä;2023;03;11;05:00;222.8;243.5;-0.8;-0.2
Sodankylä Tähtelä;2023;03;11;06:00;238.1;248.4;-0.8;-0.3
Sodankylä Tähtelä;2023;03;11;07:00;260.5;258.1;0.7;0.6
Sodankylä Tähtelä;2023;03;11;08:00;267.6;266.9;10.5;8.4
Sodankylä Tähtelä;2023;03;11;09:00;270.1;275.4;46.4;36
Sodankylä Tähtelä;2023;03;11;10:00;259.5;277.3;104.5;79.8
Sodankylä Tähtelä;2023;03;11;11:00;257.9;281.6;193.1;148.2
Sodankylä Tähtelä;2023;03;11;12:00;258.1;285.2;227.8;169.7
Sodankylä Tähtelä;2023;03;11;13:00;239;281.2;218.6;161.5
Sodankylä Tähtelä;2023;03;11;14:00;262.8;285.3;180.2;138.5
Sodankylä Tähtelä;2023;03;11;15:00;264;285.7;136.5;105.6
Sodankylä Tähtelä;2023;03;11;16:00;226;277.8;128.2;91.5
Sodankylä Tähtelä;2023;03;11;17:00;222.6;270.9;57.9;42.7
Sodankylä Tähtelä;2023;03;11;18:00;213.8;258.5;17.8;11.8
Sodankylä Tähtelä;2023;03;11;19:00;239;257.5;0;0.6
Sodankylä Tähtelä;2023;03;11;20:00;252.1;261;-0.9;-0.2
Sodankylä Tähtelä;2023;03;11;21:00;204.1;243.7;-1.7;-0.5
Sodankylä Tähtelä;2023;03;11;22:00;235.1;246.9;-1.1;-0.3
Sodankylä Tähtelä;2023;03;11;23:00;270.3;266.4;-0.2;-0.2
Sodankylä Tähtelä;2023;03;12;00:00;274.5;271.1;-0.2;-0.1
Sodankylä Tähtelä;2023;03;12;01:00;270.9;272.2;-0.1;-0.1
Sodankylä Tähtelä;2023;03;12;02:00;268.6;271.5;-0.4;-0.2
Sodankylä Tähtelä;2023;03;12;03:00;274.7;275.5;-0.3;-0.2
Sodankylä Tähtelä;2023;03;12;04:00;274.4;276.6;-0.3;-0.1
Sodankylä Tähtelä;2023;03;12;05:00;274;277.3;0;-0.2
Sodankylä Tähtelä;2023;03;12;06:00;271.2;277;-0.5;-0.1
Sodankylä Tähtelä;2023;03;12;07:00;272.3;277.2;0.6;0.8
Sodankylä Tähtelä;2023;03;12;08:00;272.4;278;14.1;11.2
Sodankylä Tähtelä;2023;03;12;09:00;272.9;279.5;52.9;40.6
Sodankylä Tähtelä;2023;03;12;10:00;272.6;281.2;100.3;76.6
Sodankylä Tähtelä;2023;03;12;11:00;272.4;281.8;101.4;78.7
Sodankylä Tähtelä;2023;03;12;12:00;271.4;283.2;154.4;118.4
Sodankylä Tähtelä;2023;03;12;13:00;252.4;281.1;211.6;153.2
Sodankylä Tähtelä;2023;03;12;14:00;202.3;273.2;315.8;232.5
Sodankylä Tähtelä;2023;03;12;15:00;200.2;269.3;262.8;185.3
Sodankylä Tähtelä;2023;03;12;16:00;197.5;261.2;190.4;118.9
Sodankylä Tähtelä;2023;03;12;17:00;191.2;247.4;126.1;43.3
Sodankylä Tähtelä;2023;03;12;18:00;190.1;235.9;32.2;12.4
Sodankylä Tähtelä;2023;03;12;19:00;188.6;227.2;0.1;0.8
Sodankylä Tähtelä;2023;03;12;20:00;190.1;222.9;-1.7;-0.3
Sodankylä Tähtelä;2023;03;12;21:00;188.3;219.9;-1.5;-0.3
Sodankylä Tähtelä;2023;03;12;22:00;184.5;215.6;-1.4;-0.3
Sodankylä Tähtelä;2023;03;12;23:00;180.3;210.9;-1.7;-0.2
Sodankylä Tähtelä;2023;03;13;00:00;177.9;209.1;-1.8;-0.3
Sodankylä Tähtelä;2023;03;13;01:00;177.4;206.9;-1.7;-0.2
Sodankylä Tähtelä;2023;03;13;02:00;174.8;202.2;-1.6;-0.3
Sodankylä Tähtelä;2023;03;13;03:00;178;202;-1.8;-0.2
Sodankylä Tähtelä;2023;03;13;04:00;180.8;203.1;-1.5;-0.1
Sodankylä Tähtelä;2023;03;13;05:00;180.8;202.1;-1.5;-0.1
Sodankylä Tähtelä;2023;03;13;06:00;178;199.2;-1.5;-0.1
Sodankylä Tähtelä;2023;03;13;07:00;177.4;197.6;1.6;1.8
Sodankylä Tähtelä;2023;03;13;08:00;175.5;195.9;39.2;13.9
Sodankylä Tähtelä;2023;03;13;09:00;175.8;202.8;130.6;71.2
Sodankylä Tähtelä;2023;03;13;10:00;178.5;214.1;221.1;127.6
Sodankylä Tähtelä;2023;03;13;11:00;184.8;238;294;230.9
Sodankylä Tähtelä;2023;03;13;12:00;189.3;261;345.1;268.5
Sodankylä Tähtelä;2023;03;13;13:00;190.3;272.6;364.5;276.9
Sodankylä Tähtelä;2023;03;13;14:00;191.4;273.3;349.3;257.4
Sodankylä Tähtelä;2023;03;13;15:00;192.2;272.6;303.7;212.5
Sodankylä Tähtelä;2023;03;13;16:00;194.3;263.1;193.2;118
Sodankylä Tähtelä;2023;03;13;17:00;199.2;249.6;60.9;36.4
Sodankylä Tähtelä;2023;03;13;18:00;211.8;245.2;15.2;11.7
Sodankylä Tähtelä;2023;03;13;19:00;231.2;256;-0.6;0.3
Sodankylä Tähtelä;2023;03;13;20:00;241.7;266.5;-1.2;-0.3
Sodankylä Tähtelä;2023;03;13;21:00;258;271.6;-0.8;-0.3
Sodankylä Tähtelä;2023;03;13;22:00;271.4;275;-0.3;-0.2
Sodankylä Tähtelä;2023;03;13;23:00;265;272.5;-0.6;-0.2
Sodankylä Tähtelä;2023;03;14;00:00;261.5;273.8;-0.9;-0.3
Sodankylä Tähtelä;2023;03;14;01:00;256.6;271.3;-0.8;-0.2
Sodankylä Tähtelä;2023;03;14;02:00;249.7;266.6;-0.6;-0.2
Sodankylä Tähtelä;2023;03;14;03:00;240.6;258.4;-0.8;-0.2
Sodankylä Tähtelä;2023;03;14;04:00;256.2;263.5;-0.3;-0.3
Sodankylä Tähtelä;2023;03;14;05:00;259.2;266.6;-0.4;-0.2
Sodankylä Tähtelä;2023;03;14;06:00;261.4;268.2;-0.7;-0.2
Sodankylä Tähtelä;2023;03;14;07:00;260.8;269.1;1.5;1.5
Sodankylä Tähtelä;2023;03;14;08:00;270.2;272.7;21.5;17
Sodankylä Tähtelä;2023;03;14;09:00;271.7;276.5;55.2;43.3
Sodankylä Tähtelä;2023;03;14;10:00;272.4;278.4;71;56.4
Sodankylä Tähtelä;2023;03;14;11:00;273.4;280.5;95.3;76.2
Sodankylä Tähtelä;2023;03;14;12:00;274.7;282.6;100.5;81
Sodankylä Tähtelä;2023;03;14;13:00;277.7;284.4;113.4;91.7
Sodankylä Tähtelä;2023;03;14;14:00;277.4;285.7;123.9;99.4
Sodankylä Tähtelä;2023;03;14;15:00;278.7;286;90.8;73.2
Sodankylä Tähtelä;2023;03;14;16:00;277;285;68.8;55.5
Sodankylä Tähtelä;2023;03;14;17:00;273.6;283.5;44.3;35.6
Sodankylä Tähtelä;2023;03;14;18:00;274.8;282.5;10.8;8.7
Sodankylä Tähtelä;2023;03;14;19:00;274.8;282;0.3;0.5
Sodankylä Tähtelä;2023;03;14;20:00;273.6;281.3;-0.8;-0.2
Sodankylä Tähtelä;2023;03;14;21:00;279;283.3;-0.5;-0.2
Sodankylä Tähtelä;2023;03;14;22:00;278.7;284;-0.4;-0.3
Sodankylä Tähtelä;2023;03;14;23:00;277.8;283.6;-0.4;-0.3
Sodankylä Tähtelä;2023;03;15;00:00;278.2;284.4;-0.5;-0.2
Sodankylä Tähtelä;2023;03;15;01:00;280.2;285.1;-0.3;-0.2
Sodankylä Tähtelä;2023;03;15;02:00;279.9;284.6;-0.3;-0.1
Sodankylä Tähtelä;2023;03;15;03:00;274.7;281.7;-0.4;-0.2
Sodankylä Tähtelä;2023;03;15;04:00;274.7;279.9;-0.2;-0.2
Sodankylä Tähtelä;2023;03;15;05:00;278.3;281.4;-0.4;-0.2
Sodankylä Tähtelä;2023;03;15;06:00;274.2;279.7;-0.2;-0.2
Sodankylä Tähtelä;2023;03;15;07:00;266.5;275.4;2.8;2.5
Sodankylä Tähtelä;2023;03;15;08:00;255.6;270.3;34.7;28.7
Sodankylä Tähtelä;2023;03;15;09:00;256.6;273;63.1;50.3
Sodankylä Tähtelä;2023;03;15;10:00;266.2;285;159.7;120.8
Sodankylä Tähtelä;2023;03;15;11:00;274.3;287.7;133.8;103.9
Sodankylä Tähtelä;2023;03;15;12:00;274.1;288.2;153.7;119.9
Sodankylä Tähtelä;2023;03;15;13:00;272.5;287.1;170.7;134.1
Sodankylä Tähtelä;2023;03;15;14:00;273.4;285.9;135.8;106
Sodankylä Tähtelä;2023;03;15;15:00;264.7;283.4;134.4;102.8
Sodankylä Tähtelä;2023;03;15;16:00;256;281.1;133;99.8
Sodankylä Tähtelä;2023;03;15;17:00;263.3;279.2;51.1;39.4
Sodankylä Tähtelä;2023;03;15;18:00;262.5;277;15.9;12.7
Sodankylä Tähtelä;2023;03;15;19:00;247.6;266.5;0.7;1
Sodankylä Tähtelä;2023;03;15;20:00;221.2;249.1;-1.6;-0.4
Sodankylä Tähtelä;2023;03;15;21:00;195.7;227.7;-1.8;-0.4
Sodankylä Tähtelä;2023;03;15;22:00;203.4;224.9;-1.2;-0.3
