Observation station;Year;Month;Day;Time [Local time];Long wave solar radiation mean [kJ/m2];Long wave outgoing solar radiation mean [kJ/m2];Global radiation mean [W/m2];Reflected radiation mean [W/m2]
Sodankylä Tähtelä;2023;01;22;12:00;293.2;303;27.7;21.3
Sodankylä Tähtelä;2023;01;22;13:00;296.5;304.6;38.1;29.1
Sodankylä Tähtelä;2023;01;22;14:00;295.8;304.1;27.9;21.5
Sodankylä Tähtelä;2023;01;22;15:00;297.1;303.5;10.6;8.3
Sodankylä Tähtelä;2023;01;22;16:00;297;303.1;0.2;0.6
Sodankylä Tähtelä;2023;01;22;17:00;295.1;302.9;-0.6;-0.2
Sodankylä Tähtelä;2023;01;22;18:00;293.3;302.6;-0.7;-0.1
Sodankylä Tähtelä;2023;01;22;19:00;282.6;300.2;-0.9;-0.2
Sodankylä Tähtelä;2023;01;22;20:00;263.1;296;-1.1;0
Sodankylä Tähtelä;2023;01;22;21:00;257.5;294.2;-1.1;-0.1
Sodankylä Tähtelä;2023;01;22;22:00;282.7;298.2;-1;-0.1
Sodankylä Tähtelä;2023;01;22;23:00;290.2;299.5;-0.6;-0.1
Sodankylä Tähtelä;2023;01;23;00:00;292.1;299.1;-0.9;0
Sodankylä Tähtelä;2023;01;23;01:00;291.8;298;-0.7;0
Sodankylä Tähtelä;2023;01;23;02:00;290;296.3;-0.9;0
Sodankylä Tähtelä;2023;01;23;03:00;289;295.3;-0.7;-0.1
Sodankylä Tähtelä;2023;01;23;04:00;290;296;-0.7;-0.1
Sodankylä Tähtelä;2023;01;23;05:00;290.8;296.5;-0.7;0
Sodankylä Tähtelä;2023;01;23;06:00;288.6;296.7;-0.8;-0.2
Sodankylä Tähtelä;2023;01;23;07:00;288.1;296.9;-1.2;0
Sodankylä Tähtelä;2023;01;23;08:00;281.5;296.1;-0.9;-0.2
Sodankylä Tähtelä;2023;01;23;09:00;278.4;295.6;-0.9;0
Sodankylä Tähtelä;2023;01;23;10:00;280.3;295.8;2.3;2.1
Sodankylä Tähtelä;2023;01;23;11:00;274.1;294.9;7.9;6.4
Sodankylä Tähtelä;2023;01;23;12:00;257.8;293.1;15.6;12.8
Sodankylä Tähtelä;2023;01;23;13:00;249.4;292.5;21.9;17.4
Sodankylä Tähtelä;2023;01;23;14:00;237.1;290.1;18.4;14.7
Sodankylä Tähtelä;2023;01;23;15:00;229.5;288.8;6.7;6.2
Sodankylä Tähtelä;2023;01;23;16:00;232.8;288.2;-0.4;0.8
Sodankylä Tähtelä;2023;01;23;17:00;242.5;289.1;-1.4;-0.1
Sodankylä Tähtelä;2023;01;23;18:00;254.1;294;-1.4;-0.2
Sodankylä Tähtelä;2023;01;23;19:00;233.5;292.4;-1.9;-0.2
Sodankylä Tähtelä;2023;01;23;20:00;238.4;291.3;-1.9;-0.2
Sodankylä Tähtelä;2023;01;23;21:00;260.7;297.6;-1.7;-0.2
Sodankylä Tähtelä;2023;01;23;22:00;272.6;301.4;-1.3;-0.2
Sodankylä Tähtelä;2023;01;23;23:00;286.1;304;-1.1;-0.2
Sodankylä Tähtelä;2023;01;24;00:00;298.3;306.8;-0.8;0.1
Sodankylä Tähtelä;2023;01;24;01:00;303.6;308.1;-0.8;-0.2
Sodankylä Tähtelä;2023;01;24;02:00;304.3;308.5;-0.8;-0.1
Sodankylä Tähtelä;2023;01;24;03:00;305.3;309.2;-0.4;-0.1
Sodankylä Tähtelä;2023;01;24;04:00;305.7;309.8;-0.7;-0.1
Sodankylä Tähtelä;2023;01;24;05:00;300.3;308.9;-0.7;-0.2
Sodankylä Tähtelä;2023;01;24;06:00;288.1;306.2;-0.7;-0.1
Sodankylä Tähtelä;2023;01;24;07:00;245.3;293.6;-1.4;0
Sodankylä Tähtelä;2023;01;24;08:00;221.1;284.3;-2.1;-0.2
Sodankylä Tähtelä;2023;01;24;09:00;211.8;275;-2;-0.3
Sodankylä Tähtelä;2023;01;24;10:00;210.1;265.2;1.4;2.1
Sodankylä Tähtelä;2023;01;24;11:00;207.7;264.3;15.5;10.6
Sodankylä Tähtelä;2023;01;24;12:00;208.7;270.4;38.1;17.3
Sodankylä Tähtelä;2023;01;24;13:00;208.8;271.6;42.5;17.7
Sodankylä Tähtelä;2023;01;24;14:00;208.6;269.5;18.9;12.4
Sodankylä Tähtelä;2023;01;24;15:00;209.5;271.3;11.2;7
Sodankylä Tähtelä;2023;01;24;16:00;209;269.3;-0.4;0.8
Sodankylä Tähtelä;2023;01;24;17:00;211.5;265.2;-1.7;-0.4
Sodankylä Tähtelä;2023;01;24;18:00;214;262.8;-1.7;-0.4
Sodankylä Tähtelä;2023;01;24;19:00;226.8;256.3;-1.4;-0.4
Sodankylä Tähtelä;2023;01;24;20:00;249;269.1;-1.1;-0.3
Sodankylä Tähtelä;2023;01;24;21:00;254.7;274.3;-0.8;-0.2
Sodankylä Tähtelä;2023;01;24;22:00;254.4;276.4;-0.8;-0.1
Sodankylä Tähtelä;2023;01;24;23:00;252.5;278.8;-1.1;-0.1
Sodankylä Tähtelä;2023;01;25;00:00;260.8;282.2;-0.9;-0.1
Sodankylä Tähtelä;2023;01;25;01:00;265.2;283.5;-0.6;-0.1
Sodankylä Tähtelä;2023;01;25;02:00;287.7;291.4;-0.4;-0.2
Sodankylä Tähtelä;2023;01;25;03:00;295.5;296.6;-0.4;-0.2
Sodankylä Tähtelä;2023;01;25;04:00;297;299.8;-0.5;-0.1
Sodankylä Tähtelä;2023;01;25;05:00;301.3;305.1;-0.7;-0.2
Sodankylä Tähtelä;2023;01;25;06:00;306.7;310.8;-0.7;-0.1
Sodankylä Tähtelä;2023;01;25;07:00;309.6;313;-0.7;0
Sodankylä Tähtelä;2023;01;25;08:00;313.3;314.9;-0.4;0.1
Sodankylä Tähtelä;2023;01;25;09:00;313.8;315.8;-0.6;0
Sodankylä Tähtelä;2023;01;25;10:00;311.8;315.5;0.5;1.1
Sodankylä Tähtelä;2023;01;25;11:00;309.7;315.3;4.9;4.5
Sodankylä Tähtelä;2023;01;25;12:00;309.3;315.3;7.9;6.8
Sodankylä Tähtelä;2023;01;25;13:00;309.9;315.4;18.7;14.5
Sodankylä Tähtelä;2023;01;25;14:00;309.4;315.3;12.6;10.2
Sodankylä Tähtelä;2023;01;25;15:00;285.8;306.7;6.1;5.2
Sodankylä Tähtelä;2023;01;25;16:00;252.1;284.4;-0.6;0.6
Sodankylä Tähtelä;2023;01;25;17:00;245;278.6;-1.6;-0.1
Sodankylä Tähtelä;2023;01;25;18:00;256.1;279.8;-1;-0.3
Sodankylä Tähtelä;2023;01;25;19:00;233.1;272;-1.4;-0.1
Sodankylä Tähtelä;2023;01;25;20:00;219.4;260.6;-1.7;-0.2
Sodankylä Tähtelä;2023;01;25;21:00;223.4;256.3;-1.4;-0.3
Sodankylä Tähtelä;2023;01;25;22:00;216.6;253.8;-1.5;-0.3
Sodankylä Tähtelä;2023;01;25;23:00;202.4;-;-1.9;-
Sodankylä Tähtelä;2023;01;26;00:00;202.5;251.1;-1.9;-0.4
Sodankylä Tähtelä;2023;01;26;01:00;203.8;248.9;-1.6;-0.4
Sodankylä Tähtelä;2023;01;26;02:00;207.7;254.2;-2.3;-0.4
Sodankylä Tähtelä;2023;01;26;03:00;207.3;260.7;-1.9;-0.2
Sodankylä Tähtelä;2023;01;26;04:00;205.3;257.9;-2;-0.2
Sodankylä Tähtelä;2023;01;26;05:00;222;255;-1.4;-0.4
Sodankylä Tähtelä;2023;01;26;06:00;203.8;251.8;-1.5;-0.3
Sodankylä Tähtelä;2023;01;26;07:00;202;244.5;-1.5;-0.4
Sodankylä Tähtelä;2023;01;26;08:00;203.3;240;-1.6;-0.4
Sodankylä Tähtelä;2023;01;26;09:00;205;234.9;-1.6;-0.1
Sodankylä Tähtelä;2023;01;26;10:00;201.3;228.7;2.1;2.2
Sodankylä Tähtelä;2023;01;26;11:00;203.8;226.6;18.1;10.6
Sodankylä Tähtelä;2023;01;26;12:00;209;229.1;38.4;18
Sodankylä Tähtelä;2023;01;26;13:00;204.7;227.3;57.4;18.8
Sodankylä Tähtelä;2023;01;26;14:00;214.9;233.7;43.3;17.7
Sodankylä Tähtelä;2023;01;26;15:00;204.2;234.7;12.1;8.8
Sodankylä Tähtelä;2023;01;26;16:00;202.2;237.8;0.9;1.2
Sodankylä Tähtelä;2023;01;26;17:00;202.2;240.3;-1.7;-0.4
Sodankylä Tähtelä;2023;01;26;18:00;201.6;242.7;-1.6;-0.4
Sodankylä Tähtelä;2023;01;26;19:00;200.6;243.2;-1.7;-0.4
Sodankylä Tähtelä;2023;01;26;20:00;199.7;245.1;-1.7;-0.3
Sodankylä Tähtelä;2023;01;26;21:00;199.7;241.7;-1.6;-0.3
Sodankylä Tähtelä;2023;01;26;22:00;199.4;243.2;-1.5;-0.4
Sodankylä Tähtelä;2023;01;26;23:00;202.4;243.2;-1.3;-0.3
Sodankylä Tähtelä;2023;01;27;00:00;201.9;252.1;-1.8;-0.3
Sodankylä Tähtelä;2023;01;27;01:00;203.1;254.6;-1.6;-0.2
Sodankylä Tähtelä;2023;01;27;02:00;207.3;257.6;-1.6;-0.2
Sodankylä Tähtelä;2023;01;27;03:00;205.4;255.7;-1.8;-0.2
Sodankylä Tähtelä;2023;01;27;04:00;205.8;245.4;-1.6;-0.3
Sodankylä Tähtelä;2023;01;27;05:00;240.3;256.9;-1.2;-0.4
Sodankylä Tähtelä;2023;01;27;06:00;256.2;272.1;-0.6;-0.2
Sodankylä Tähtelä;2023;01;27;07:00;259.8;271.4;-0.7;-0.2
Sodankylä Tähtelä;2023;01;27;08:00;258.8;272.3;-0.7;-0.2
Sodankylä Tähtelä;2023;01;27;09:00;265.5;274.3;-0.1;0
Sodankylä Tähtelä;2023;01;27;10:00;252.6;278.3;4.7;3.4
Sodankylä Tähtelä;2023;01;27;11:00;230.3;264.5;16.2;11.2
Sodankylä Tähtelä;2023;01;27;12:00;224.6;259.4;33.6;21.9
Sodankylä Tähtelä;2023;01;27;13:00;225.1;258.3;36.5;25.3
Sodankylä Tähtelä;2023;01;27;14:00;240.7;261.7;24.5;17.5
Sodankylä Tähtelä;2023;01;27;15:00;236.8;263.1;10;7.6
Sodankylä Tähtelä;2023;01;27;16:00;233.5;263.8;0.5;1
Sodankylä Tähtelä;2023;01;27;17:00;251;270.7;-0.9;-0.1
Sodankylä Tähtelä;2023;01;27;18:00;270.1;276.9;-0.6;-0.1
Sodankylä Tähtelä;2023;01;27;19:00;278.9;280.7;-0.4;-0.1
Sodankylä Tähtelä;2023;01;27;20:00;286.7;285.5;-0.2;-0.2
Sodankylä Tähtelä;2023;01;27;21:00;292.8;291.3;-0.1;-0.1
Sodankylä Tähtelä;2023;01;27;22:00;291.1;294.8;-0.5;-0.3
Sodankylä Tähtelä;2023;01;27;23:00;288.5;298.6;-0.7;-0.2
Sodankylä Tähtelä;2023;01;28;00:00;295;302.5;-0.8;-0.1
Sodankylä Tähtelä;2023;01;28;01:00;279.3;302.1;-1;-0.1
Sodankylä Tähtelä;2023;01;28;02:00;265.5;300.2;-1.5;-0.1
Sodankylä Tähtelä;2023;01;28;03:00;267.4;300;-1.3;0
Sodankylä Tähtelä;2023;01;28;04:00;261.7;301;-1.4;-0.2
Sodankylä Tähtelä;2023;01;28;05:00;289.6;306;-1.2;-0.2
Sodankylä Tähtelä;2023;01;28;06:00;287.4;306;-0.8;-0.1
Sodankylä Tähtelä;2023;01;28;07:00;303.4;308.3;-0.6;-0.1
Sodankylä Tähtelä;2023;01;28;08:00;304.1;309.1;-0.5;-0.1
Sodankylä Tähtelä;2023;01;28;09:00;304.7;309.4;-0.8;-0.2
Sodankylä Tähtelä;2023;01;28;10:00;308.3;309.9;0.1;0.5
Sodankylä Tähtelä;2023;01;28;11:00;307.5;309.7;7.3;6.4
Sodankylä Tähtelä;2023;01;28;12:00;311.2;311.7;17.4;14.2
Sodankylä Tähtelä;2023;01;28;13:00;311.3;312.5;13.7;11.6
Sodankylä Tähtelä;2023;01;28;14:00;310.4;313.3;22.2;18
Sodankylä Tähtelä;2023;01;28;15:00;295;309;9.4;8.2
Sodankylä Tähtelä;2023;01;28;16:00;253.7;299.3;2.1;2.8
Sodankylä Tähtelä;2023;01;28;17:00;225.2;287.7;-2.1;-0.3
Sodankylä Tähtelä;2023;01;28;18:00;217.1;282.3;-2.3;-0.3
Sodankylä Tähtelä;2023;01;28;19:00;214.6;275.9;-2.3;-0.3
Sodankylä Tähtelä;2023;01;28;20:00;212.5;265.4;-2.2;-0.3
Sodankylä Tähtelä;2023;01;28;21:00;211.7;264.5;-2;-0.4
Sodankylä Tähtelä;2023;01;28;22:00;224.6;273.3;-1.8;-0.3
Sodankylä Tähtelä;2023;01;28;23:00;229.8;271.3;-1.6;-0.2
Sodankylä Tähtelä;2023;01;29;00:00;208.5;252.5;-1.8;-0.2
Sodankylä Tähtelä;2023;01;29;01:00;213.2;251.9;-1.8;-0.4
Sodankylä Tähtelä;2023;01;29;02:00;206.4;253.8;-1.9;-0.4
Sodankylä Tähtelä;2023;01;29;03:00;203.1;250.9;-1.9;-0.4
Sodankylä Tähtelä;2023;01;29;04:00;216.6;262.4;-1.7;-0.3
Sodankylä Tähtelä;2023;01;29;05:00;260.7;280;-0.7;-0.2
Sodankylä Tähtelä;2023;01;29;06:00;286.5;289.3;-0.2;-0.1
Sodankylä Tähtelä;2023;01;29;07:00;247.2;282.1;-1;-0.1
Sodankylä Tähtelä;2023;01;29;08:00;214.1;271.9;-1.8;-0.2
Sodankylä Tähtelä;2023;01;29;09:00;212.1;266.9;-1.6;-0.2
Sodankylä Tähtelä;2023;01;29;10:00;212.6;262.1;3.9;3.7
Sodankylä Tähtelä;2023;01;29;11:00;225.9;267.1;17.2;13.2
Sodankylä Tähtelä;2023;01;29;12:00;247.1;278;22.6;17.6
Sodankylä Tähtelä;2023;01;29;13:00;226.6;270;29.7;19.5
Sodankylä Tähtelä;2023;01;29;14:00;212.9;254;50.6;19.3
Sodankylä Tähtelä;2023;01;29;15:00;211.4;246.5;29;10.1
Sodankylä Tähtelä;2023;01;29;16:00;211.7;241.8;1.9;2.1
Sodankylä Tähtelä;2023;01;29;17:00;215.7;249.2;-1.6;-0.3
Sodankylä Tähtelä;2023;01;29;18:00;207.3;260.6;-2;-0.2
Sodankylä Tähtelä;2023;01;29;19:00;209.3;261.7;-1.5;-0.2
Sodankylä Tähtelä;2023;01;29;20:00;244.6;267.8;-0.9;-0.2
Sodankylä Tähtelä;2023;01;29;21:00;238.5;262.1;-1.1;-0.3
Sodankylä Tähtelä;2023;01;29;22:00;269.5;273.5;-0.9;-0.3
Sodankylä Tähtelä;2023;01;29;23:00;281.3;284.4;-0.3;-0.2
Sodankylä Tähtelä;2023;01;30;00:00;285.2;287.6;-0.3;-0.2
Sodankylä Tähtelä;2023;01;30;01:00;288.6;289.7;-0.3;-0.2
Sodankylä Tähtelä;2023;01;30;02:00;290.3;291.3;-0.3;-0.1
Sodankylä Tähtelä;2023;01;30;03:00;291.3;292.2;-0.1;-0.2
Sodankylä Tähtelä;2023;01;30;04:00;291;293.4;-0.5;0
Sodankylä Tähtelä;2023;01;30;05:00;291.5;294.4;-0.4;-0.1
Sodankylä Tähtelä;2023;01;30;06:00;290.4;294.5;-0.3;-0.1
Sodankylä Tähtelä;2023;01;30;07:00;289.5;294.6;-0.5;0
Sodankylä Tähtelä;2023;01;30;08:00;286.1;293.4;-0.4;-0.1
Sodankylä Tähtelä;2023;01;30;09:00;284.5;292.5;-0.5;-0.1
Sodankylä Tähtelä;2023;01;30;10:00;286.5;292.7;1.6;1.9
Sodankylä Tähtelä;2023;01;30;11:00;282;291.7;16.4;13.2
Sodankylä Tähtelä;2023;01;30;12:00;281.5;291.8;31.5;24.8
Sodankylä Tähtelä;2023;01;30;13:00;277;291.7;55.2;43
Sodankylä Tähtelä;2023;01;30;14:00;278.6;292.8;51.4;39.8
Sodankylä Tähtelä;2023;01;30;15:00;266.3;288.2;20.6;15.9
Sodankylä Tähtelä;2023;01;30;16:00;260.9;284.6;2.4;2.3
Sodankylä Tähtelä;2023;01;30;17:00;280.1;288.4;-0.3;-0.1
Sodankylä Tähtelä;2023;01;30;18:00;279;287.5;-0.6;-0.2
Sodankylä Tähtelä;2023;01;30;19:00;278.2;286.5;-0.5;-0.2
Sodankylä Tähtelä;2023;01;30;20:00;279.3;286.1;-0.3;0.1
Sodankylä Tähtelä;2023;01;30;21:00;275.9;284.3;-0.5;0.1
Sodankylä Tähtelä;2023;01;30;22:00;275.5;282.3;-0.5;0
Sodankylä Tähtelä;2023;01;30;23:00;273.2;280.6;-0.4;-0.1
Sodankylä Tähtelä;2023;01;31;00:00;262.1;277.9;-0.5;-0.3
Sodankylä Tähtelä;2023;01;31;01:00;273.8;282.7;-0.4;-0.2
Sodankylä Tähtelä;2023;01;31;02:00;258.7;280.9;-1;-0.3
Sodankylä Tähtelä;2023;01;31;03:00;268.1;283.6;-0.8;-0.2
Sodankylä Tähtelä;2023;01;31;04:00;267.6;282.9;-0.7;-0.2
Sodankylä Tähtelä;2023;01;31;05:00;281.7;289.1;-0.5;-0.2
Sodankylä Tähtelä;2023;01;31;06:00;283;291.1;-0.5;-0.2
Sodankylä Tähtelä;2023;01;31;07:00;283.8;291.8;-0.5;-0.2
Sodankylä Tähtelä;2023;01;31;08:00;282.7;291.4;-0.5;-0.2
Sodankylä Tähtelä;2023;01;31;09:00;282.8;291.6;-0.4;0
Sodankylä Tähtelä;2023;01;31;10:00;281.3;291.2;3.3;2.7
Sodankylä Tähtelä;2023;01;31;11:00;282;292.1;17.1;13.5
Sodankylä Tähtelä;2023;01;31;12:00;281.1;292.6;28.7;22.5
Sodankylä Tähtelä;2023;01;31;13:00;271.4;289.6;41.9;32.2
Sodankylä Tähtelä;2023;01;31;14:00;275.6;289.7;30.4;23.5
Sodankylä Tähtelä;2023;01;31;15:00;277.8;288.8;15.9;12.1
Sodankylä Tähtelä;2023;01;31;16:00;255.2;280.8;4.7;3.8
Sodankylä Tähtelä;2023;01;31;17:00;269.7;281.6;-0.2;0.1
Sodankylä Tähtelä;2023;01;31;18:00;277.4;284.9;-0.5;-0.1
Sodankylä Tähtelä;2023;01;31;19:00;278.1;285.2;-0.2;-0.1
Sodankylä Tähtelä;2023;01;31;20:00;250.4;275.5;-0.5;-0.2
Sodankylä Tähtelä;2023;01;31;21:00;252.3;272.4;-0.8;-0.2
Sodankylä Tähtelä;2023;01;31;22:00;263.2;277.2;-0.3;-0.1
Sodankylä Tähtelä;2023;01;31;23:00;227.6;263.7;-1;-0.2
