Observation station;Year;Month;Day;Time [Local time];Snow depth mean [cm];Air temperature mean [°C];Wind speed mean [m/s];Relative humidity mean [%]
Sodankylä Tähtelä;2023;01;01;00:00;49;-2.5;3.3;94
Sodankylä Tähtelä;2023;01;01;01:00;49;-2.1;3.4;94.4
Sodankylä Tähtelä;2023;01;01;02:00;49.3;-1.7;3.6;95
Sodankylä Tähtelä;2023;01;01;03:00;49.3;-1.5;3.1;95.5
Sodankylä Tähtelä;2023;01;01;04:00;50;-1.9;2;95.8
Sodankylä Tähtelä;2023;01;01;05:00;50.6;-1.9;2.3;96.6
Sodankylä Tähtelä;2023;01;01;06:00;51;-1.8;1.8;97
Sodankylä Tähtelä;2023;01;01;07:00;51;-1.7;1.2;97
Sodankylä Tähtelä;2023;01;01;08:00;51.6;-1.8;1.2;97.2
Sodankylä Tähtelä;2023;01;01;09:00;51.9;-1.8;1.6;97.2
Sodankylä Tähtelä;2023;01;01;10:00;52.3;-2;1.9;96.9
Sodankylä Tähtelä;2023;01;01;11:00;52.2;-2.4;2.7;95.5
Sodankylä Tähtelä;2023;01;01;12:00;52.2;-2.9;3.1;95
Sodankylä Tähtelä;2023;01;01;13:00;52.1;-3.2;3;95
Sodankylä Tähtelä;2023;01;01;14:00;53;-3.2;3.1;95
Sodankylä Tähtelä;2023;01;01;15:00;53.9;-3.2;3.2;94.3
Sodankylä Tähtelä;2023;01;01;16:00;54.7;-3.3;3.8;92.7
Sodankylä Tähtelä;2023;01;01;17:00;54.3;-3.6;3.3;93
Sodankylä Tähtelä;2023;01;01;18:00;55;-3.5;2.8;94.8
Sodankylä Tähtelä;2023;01;01;19:00;55;-3.2;2.9;93.8
Sodankylä Tähtelä;2023;01;01;20:00;55;-3.6;2.8;93.2
Sodankylä Tähtelä;2023;01;01;21:00;55;-3.5;3.1;93.2
Sodankylä Tähtelä;2023;01;01;22:00;55;-3;3.6;93.9
Sodankylä Tähtelä;2023;01;01;23:00;55;-2.6;4;92
Sodankylä Tähtelä;2023;01;02;00:00;55;-3.3;4.1;90.7
Sodankylä Tähtelä;2023;01;02;01:00;54.9;-3.1;4.2;90.4
Sodankylä Tähtelä;2023;01;02;02:00;54.1;-3.1;4.3;89.4
Sodankylä Tähtelä;2023;01;02;03:00;54;-3.3;4.3;89.4
Sodankylä Tähtelä;2023;01;02;04:00;54;-4.3;4.6;87.8
Sodankylä Tähtelä;2023;01;02;05:00;54;-4.3;3.5;86.9
Sodankylä Tähtelä;2023;01;02;06:00;54;-5.7;2.7;87.3
Sodankylä Tähtelä;2023;01;02;07:00;54;-6.7;3;89.1
Sodankylä Tähtelä;2023;01;02;08:00;54;-7.2;3.3;88.7
Sodankylä Tähtelä;2023;01;02;09:00;54;-7.6;3.2;88.9
Sodankylä Tähtelä;2023;01;02;10:00;54;-7.9;2;89.4
Sodankylä Tähtelä;2023;01;02;11:00;53.6;-8.5;2;89.3
Sodankylä Tähtelä;2023;01;02;12:00;53.7;-9.2;2.2;90.6
Sodankylä Tähtelä;2023;01;02;13:00;53.2;-11.3;1.7;87.4
Sodankylä Tähtelä;2023;01;02;14:00;53;-13.6;1.4;85.2
Sodankylä Tähtelä;2023;01;02;15:00;53;-15.3;1.4;84.1
Sodankylä Tähtelä;2023;01;02;16:00;53;-16.6;1.8;83.9
Sodankylä Tähtelä;2023;01;02;17:00;53;-17.6;1.4;82.6
Sodankylä Tähtelä;2023;01;02;18:00;53;-18.6;0.8;82.9
Sodankylä Tähtelä;2023;01;02;19:00;53;-19.4;1.4;82.1
Sodankylä Tähtelä;2023;01;02;20:00;53;-20.2;1.5;81.3
Sodankylä Tähtelä;2023;01;02;21:00;53;-21;1;81
Sodankylä Tähtelä;2023;01;02;22:00;53;-21.1;1.3;82.7
Sodankylä Tähtelä;2023;01;02;23:00;53;-20.3;1;84.8
Sodankylä Tähtelä;2023;01;03;00:00;53;-19.1;1.7;85.7
Sodankylä Tähtelä;2023;01;03;01:00;53;-17.8;1.6;88.7
Sodankylä Tähtelä;2023;01;03;02:00;53;-16.7;0.6;88
Sodankylä Tähtelä;2023;01;03;03:00;53;-16.1;0.8;87.4
Sodankylä Tähtelä;2023;01;03;04:00;53;-16;0.9;87.1
Sodankylä Tähtelä;2023;01;03;05:00;53;-15.9;0.2;87.4
Sodankylä Tähtelä;2023;01;03;06:00;52.6;-15.7;0.5;87.4
Sodankylä Tähtelä;2023;01;03;07:00;52;-15.7;0.6;87.6
Sodankylä Tähtelä;2023;01;03;08:00;52;-15.5;0.7;88
Sodankylä Tähtelä;2023;01;03;09:00;52;-15;0.6;88
Sodankylä Tähtelä;2023;01;03;10:00;52;-14.4;0.7;88
Sodankylä Tähtelä;2023;01;03;11:00;52;-13.9;0.5;88
Sodankylä Tähtelä;2023;01;03;12:00;52;-13.4;0.7;88.7
Sodankylä Tähtelä;2023;01;03;13:00;52;-12.7;0.7;89.1
Sodankylä Tähtelä;2023;01;03;14:00;51.5;-11.8;0.8;89.9
Sodankylä Tähtelä;2023;01;03;15:00;51;-11.3;1;90
Sodankylä Tähtelä;2023;01;03;16:00;51;-11.5;1.1;89.2
Sodankylä Tähtelä;2023;01;03;17:00;50.7;-13.6;1.7;86.9
Sodankylä Tähtelä;2023;01;03;18:00;51;-16;2.1;85.1
Sodankylä Tähtelä;2023;01;03;19:00;51;-17.5;2.4;84.6
Sodankylä Tähtelä;2023;01;03;20:00;51;-17.6;2.1;84.4
Sodankylä Tähtelä;2023;01;03;21:00;51;-19;1.8;83
Sodankylä Tähtelä;2023;01;03;22:00;51;-20.1;1.8;82.2
Sodankylä Tähtelä;2023;01;03;23:00;51;-20.8;1.9;81.9
Sodankylä Tähtelä;2023;01;04;00:00;51;-20.9;2.1;82.3
Sodankylä Tähtelä;2023;01;04;01:00;51;-19.2;1.6;84.2
Sodankylä Tähtelä;2023;01;04;02:00;50.9;-19.3;2;82.8
Sodankylä Tähtelä;2023;01;04;03:00;51;-20.2;1.9;82.7
Sodankylä Tähtelä;2023;01;04;04:00;51;-18.1;1.7;85
Sodankylä Tähtelä;2023;01;04;05:00;51;-16.7;1.8;85.8
Sodankylä Tähtelä;2023;01;04;06:00;51;-16.1;1.2;86.1
Sodankylä Tähtelä;2023;01;04;07:00;51;-14.7;1.7;87.2
Sodankylä Tähtelä;2023;01;04;08:00;51;-13.3;2.4;88.8
Sodankylä Tähtelä;2023;01;04;09:00;51;-11.5;2;89.8
Sodankylä Tähtelä;2023;01;04;10:00;51;-11.4;1.6;89.7
Sodankylä Tähtelä;2023;01;04;11:00;51;-10.9;1.9;90.2
Sodankylä Tähtelä;2023;01;04;12:00;51;-9.9;1.4;91.1
Sodankylä Tähtelä;2023;01;04;13:00;51;-9.6;1.5;91.3
Sodankylä Tähtelä;2023;01;04;14:00;51;-9.4;1.3;91.1
Sodankylä Tähtelä;2023;01;04;15:00;51;-9.1;1;92
Sodankylä Tähtelä;2023;01;04;16:00;51;-8.8;1.1;92.1
Sodankylä Tähtelä;2023;01;04;17:00;51;-8.8;1.3;92
Sodankylä Tähtelä;2023;01;04;18:00;51;-7.6;1.9;93.5
Sodankylä Tähtelä;2023;01;04;19:00;51;-6.8;2.2;94
Sodankylä Tähtelä;2023;01;04;20:00;50.3;-6.8;1.8;93.8
Sodankylä Tähtelä;2023;01;04;21:00;50.3;-6.6;2.1;94
Sodankylä Tähtelä;2023;01;04;22:00;50;-6.6;1.8;94
Sodankylä Tähtelä;2023;01;04;23:00;50;-6.9;1.7;93.4
Sodankylä Tähtelä;2023;01;05;00:00;50;-7.2;1.8;93.1
Sodankylä Tähtelä;2023;01;05;01:00;50;-6.8;2.3;93.4
Sodankylä Tähtelä;2023;01;05;02:00;50;-6.8;2.3;93
Sodankylä Tähtelä;2023;01;05;03:00;50;-6.9;2.1;93
Sodankylä Tähtelä;2023;01;05;04:00;50;-7;2.1;93
Sodankylä Tähtelä;2023;01;05;05:00;50;-7.1;1.6;93
Sodankylä Tähtelä;2023;01;05;06:00;50;-7.3;1.6;93
Sodankylä Tähtelä;2023;01;05;07:00;50;-7.3;1.6;93
Sodankylä Tähtelä;2023;01;05;08:00;50;-7.2;1.6;93
Sodankylä Tähtelä;2023;01;05;09:00;50;-7;1.8;93
Sodankylä Tähtelä;2023;01;05;10:00;50;-7;1.6;93
Sodankylä Tähtelä;2023;01;05;11:00;50;-7.2;1.4;93
Sodankylä Tähtelä;2023;01;05;12:00;50;-7.4;1.5;93
Sodankylä Tähtelä;2023;01;05;13:00;50;-7.6;1.1;93
Sodankylä Tähtelä;2023;01;05;14:00;49.8;-8;0.9;92.4
Sodankylä Tähtelä;2023;01;05;15:00;49.5;-8.3;1;92
Sodankylä Tähtelä;2023;01;05;16:00;49;-8.6;1.2;92
Sodankylä Tähtelä;2023;01;05;17:00;49.2;-8.5;1.3;92.2
Sodankylä Tähtelä;2023;01;05;18:00;49;-8.5;1.3;92.1
Sodankylä Tähtelä;2023;01;05;19:00;49;-8.5;1.2;92
Sodankylä Tähtelä;2023;01;05;20:00;49;-8.5;1.5;92.1
Sodankylä Tähtelä;2023;01;05;21:00;49;-8.3;1.2;92.4
Sodankylä Tähtelä;2023;01;05;22:00;49;-8.5;1.4;92
Sodankylä Tähtelä;2023;01;05;23:00;49;-8.6;1.5;92.2
Sodankylä Tähtelä;2023;01;06;00:00;49;-8.5;1.2;92
Sodankylä Tähtelä;2023;01;06;01:00;49;-8.7;1.3;92
Sodankylä Tähtelä;2023;01;06;02:00;49;-8.8;1.5;92
Sodankylä Tähtelä;2023;01;06;03:00;49;-8.8;1.3;92
Sodankylä Tähtelä;2023;01;06;04:00;49;-8.8;1.1;92
Sodankylä Tähtelä;2023;01;06;05:00;49;-9;1.3;91.9
Sodankylä Tähtelä;2023;01;06;06:00;49;-9.1;1.3;91.4
Sodankylä Tähtelä;2023;01;06;07:00;49;-9.2;1.5;91.5
Sodankylä Tähtelä;2023;01;06;08:00;48;-10.7;1.5;88.2
Sodankylä Tähtelä;2023;01;06;09:00;48;-13;2.1;87.2
Sodankylä Tähtelä;2023;01;06;10:00;48;-14.4;2;85.5
Sodankylä Tähtelä;2023;01;06;11:00;48;-17.6;1.7;82.1
Sodankylä Tähtelä;2023;01;06;12:00;48;-19.8;1.4;80.9
Sodankylä Tähtelä;2023;01;06;13:00;48;-21.3;1.8;80.9
Sodankylä Tähtelä;2023;01;06;14:00;48;-22.2;1.5;80.1
Sodankylä Tähtelä;2023;01;06;15:00;48;-23.2;1.6;79.2
Sodankylä Tähtelä;2023;01;06;16:00;48;-24.2;0.6;78.5
Sodankylä Tähtelä;2023;01;06;17:00;48;-25.3;0.6;77.8
Sodankylä Tähtelä;2023;01;06;18:00;48;-26.1;1.8;77.2
Sodankylä Tähtelä;2023;01;06;19:00;48;-26.9;1.3;76.9
Sodankylä Tähtelä;2023;01;06;20:00;48;-27.9;1.2;75.9
Sodankylä Tähtelä;2023;01;06;21:00;48;-28.7;1.6;75.5
Sodankylä Tähtelä;2023;01;06;22:00;48;-29.5;0.8;74.9
Sodankylä Tähtelä;2023;01;06;23:00;48;-30;1.4;74.8
Sodankylä Tähtelä;2023;01;07;00:00;48;-30.5;1.2;74.5
Sodankylä Tähtelä;2023;01;07;01:00;48;-30.9;1;74.2
Sodankylä Tähtelä;2023;01;07;02:00;48;-31.3;1;74
Sodankylä Tähtelä;2023;01;07;03:00;48;-31.6;0.5;73.6
Sodankylä Tähtelä;2023;01;07;04:00;48;-32;1;73.5
Sodankylä Tähtelä;2023;01;07;05:00;48;-32.3;1;73.3
Sodankylä Tähtelä;2023;01;07;06:00;48;-32.8;0.7;72.9
Sodankylä Tähtelä;2023;01;07;07:00;48;-33.1;0.4;72.8
Sodankylä Tähtelä;2023;01;07;08:00;48;-33.5;1.1;72.2
Sodankylä Tähtelä;2023;01;07;09:00;48;-33.8;0.6;72.3
Sodankylä Tähtelä;2023;01;07;10:00;48;-34.1;0.8;72
Sodankylä Tähtelä;2023;01;07;11:00;48;-34.2;1.1;72.2
Sodankylä Tähtelä;2023;01;07;12:00;48;-33.7;1;73.6
Sodankylä Tähtelä;2023;01;07;13:00;48;-32;1.3;76.9
Sodankylä Tähtelä;2023;01;07;14:00;48;-30.2;0.9;76.9
Sodankylä Tähtelä;2023;01;07;15:00;48;-29.5;0.6;78
Sodankylä Tähtelä;2023;01;07;16:00;48;-28.7;0.6;77.1
Sodankylä Tähtelä;2023;01;07;17:00;48;-28.1;0.3;76.9
Sodankylä Tähtelä;2023;01;07;18:00;48;-28;0.4;77.3
Sodankylä Tähtelä;2023;01;07;19:00;48;-27.8;0.3;77
Sodankylä Tähtelä;2023;01;07;20:00;48;-28;0.4;76.4
Sodankylä Tähtelä;2023;01;07;21:00;48;-27.9;0.6;77.5
Sodankylä Tähtelä;2023;01;07;22:00;48;-28;0.5;77.3
Sodankylä Tähtelä;2023;01;07;23:00;48;-27.6;0.6;77.3
Sodankylä Tähtelä;2023;01;08;00:00;48;-26.9;0.6;77.5
Sodankylä Tähtelä;2023;01;08;01:00;48;-26.4;0.8;77.4
Sodankylä Tähtelä;2023;01;08;02:00;48;-26.1;0.7;77.9
Sodankylä Tähtelä;2023;01;08;03:00;48;-25.6;0.7;78.3
Sodankylä Tähtelä;2023;01;08;04:00;48;-24.5;1.2;79.2
Sodankylä Tähtelä;2023;01;08;05:00;48.5;-21.1;2.3;83.3
Sodankylä Tähtelä;2023;01;08;06:00;48;-17.7;2.7;84.9
Sodankylä Tähtelä;2023;01;08;07:00;48;-15.4;3.7;85.7
Sodankylä Tähtelä;2023;01;08;08:00;48;-14.4;4.6;86
Sodankylä Tähtelä;2023;01;08;09:00;48;-14.3;4.6;86.2
Sodankylä Tähtelä;2023;01;08;10:00;48;-13.6;4.3;87
Sodankylä Tähtelä;2023;01;08;11:00;48;-13.3;4.9;86.4
Sodankylä Tähtelä;2023;01;08;12:00;48;-13.2;5;85.2
Sodankylä Tähtelä;2023;01;08;13:00;48;-13.1;4.8;84.8
Sodankylä Tähtelä;2023;01;08;14:00;48;-12.9;4.7;84
Sodankylä Tähtelä;2023;01;08;15:00;48;-12.7;4.5;84.3
Sodankylä Tähtelä;2023;01;08;16:00;48.2;-12.4;4.4;84.3
Sodankylä Tähtelä;2023;01;08;17:00;49;-11.9;4.7;84
Sodankylä Tähtelä;2023;01;08;18:00;49;-11.5;4.9;85
Sodankylä Tähtelä;2023;01;08;19:00;49;-11;5.5;83.7
Sodankylä Tähtelä;2023;01;08;20:00;49;-11;5.2;83.5
Sodankylä Tähtelä;2023;01;08;21:00;49;-11.1;5.6;83.4
Sodankylä Tähtelä;2023;01;08;22:00;49;-11.1;5.4;82.6
Sodankylä Tähtelä;2023;01;08;23:00;49;-10.9;4.8;81.2
Sodankylä Tähtelä;2023;01;09;00:00;49;-10.7;4.6;81.2
Sodankylä Tähtelä;2023;01;09;01:00;49;-10.7;4.6;84
Sodankylä Tähtelä;2023;01;09;02:00;49.1;-10.8;4.6;86.6
Sodankylä Tähtelä;2023;01;09;03:00;50;-10.8;4.2;86.1
Sodankylä Tähtelä;2023;01;09;04:00;50;-10.7;4.4;85.9
Sodankylä Tähtelä;2023;01;09;05:00;50.6;-10.7;4.3;86.6
Sodankylä Tähtelä;2023;01;09;06:00;51;-10.6;4.1;86.5
Sodankylä Tähtelä;2023;01;09;07:00;51;-10.6;3.8;86.2
Sodankylä Tähtelä;2023;01;09;08:00;50.8;-10.6;3.7;86
Sodankylä Tähtelä;2023;01;09;09:00;51;-10.7;3.2;86
Sodankylä Tähtelä;2023;01;09;10:00;51.7;-10.9;3.6;85.6
Sodankylä Tähtelä;2023;01;09;11:00;52;-11;3.6;86.4
Sodankylä Tähtelä;2023;01;09;12:00;52.1;-10.9;3.6;87
Sodankylä Tähtelä;2023;01;09;13:00;-;-10.5;3.5;87.3
Sodankylä Tähtelä;2023;01;09;14:00;52.9;-10.1;3.5;87.3
Sodankylä Tähtelä;2023;01;09;15:00;52.5;-9.9;2.7;88
Sodankylä Tähtelä;2023;01;09;16:00;53;-9.6;2.8;89
Sodankylä Tähtelä;2023;01;09;17:00;52.2;-9.3;3.2;88
Sodankylä Tähtelä;2023;01;09;18:00;52;-9.3;3.2;88
Sodankylä Tähtelä;2023;01;09;19:00;52;-9.3;3.3;88.6
Sodankylä Tähtelä;2023;01;09;20:00;52.2;-9;3.8;89
Sodankylä Tähtelä;2023;01;09;21:00;52;-8.7;3.5;88.4
Sodankylä Tähtelä;2023;01;09;22:00;52;-8.7;2.9;88.4
Sodankylä Tähtelä;2023;01;09;23:00;52;-8.7;2.9;88.1
Sodankylä Tähtelä;2023;01;10;00:00;51.9;-8.7;2.8;88.9
Sodankylä Tähtelä;2023;01;10;01:00;52.7;-8.8;4.2;87.3
Sodankylä Tähtelä;2023;01;10;02:00;53;-8.8;4.8;87.3
Sodankylä Tähtelä;2023;01;10;03:00;53;-8.9;4.8;88.6
Sodankylä Tähtelä;2023;01;10;04:00;53;-8.9;5.4;89
Sodankylä Tähtelä;2023;01;10;05:00;53;-8.9;4.5;89.8
Sodankylä Tähtelä;2023;01;10;06:00;52.5;-8.9;4.6;91.1
Sodankylä Tähtelä;2023;01;10;07:00;52;-8.9;4.3;91.9
Sodankylä Tähtelä;2023;01;10;08:00;52.4;-8.8;3.8;90.6
Sodankylä Tähtelä;2023;01;10;09:00;53;-8.7;3.3;89.4
Sodankylä Tähtelä;2023;01;10;10:00;52.4;-8.7;3.1;89
Sodankylä Tähtelä;2023;01;10;11:00;52;-8.7;3.2;89
Sodankylä Tähtelä;2023;01;10;12:00;52;-8.6;3.1;89
Sodankylä Tähtelä;2023;01;10;13:00;52;-8.5;3.8;89.1
Sodankylä Tähtelä;2023;01;10;14:00;52;-8.5;2.9;89
Sodankylä Tähtelä;2023;01;10;15:00;52;-8.5;2.3;89.2
Sodankylä Tähtelä;2023;01;10;16:00;52;-8.5;2.7;89.2
Sodankylä Tähtelä;2023;01;10;17:00;52;-8.5;2.3;89.5
Sodankylä Tähtelä;2023;01;10;18:00;52;-8.7;2;90
Sodankylä Tähtelä;2023;01;10;19:00;52;-8.6;2.4;92.1
Sodankylä Tähtelä;2023;01;10;20:00;52;-8.5;2.9;92.4
Sodankylä Tähtelä;2023;01;10;21:00;52;-8.5;2.6;92
Sodankylä Tähtelä;2023;01;10;22:00;52;-8.6;2.9;92.4
Sodankylä Tähtelä;2023;01;10;23:00;52;-8.8;2.1;91.3
Sodankylä Tähtelä;2023;01;11;00:00;52;-8.9;2.3;90
Sodankylä Tähtelä;2023;01;11;01:00;52;-8.9;2.3;89.3
Sodankylä Tähtelä;2023;01;11;02:00;52;-9;2;89.5
Sodankylä Tähtelä;2023;01;11;03:00;52.9;-9.1;1.9;89.9
Sodankylä Tähtelä;2023;01;11;04:00;53;-9.2;2.3;89.2
Sodankylä Tähtelä;2023;01;11;05:00;53;-9.5;2.6;88.3
Sodankylä Tähtelä;2023;01;11;06:00;53;-9.8;2.2;88
Sodankylä Tähtelä;2023;01;11;07:00;53;-10.2;2.6;87.5
Sodankylä Tähtelä;2023;01;11;08:00;53;-10.6;3;87.5
Sodankylä Tähtelä;2023;01;11;09:00;53;-11;2.8;87.7
Sodankylä Tähtelä;2023;01;11;10:00;53;-11.4;2.8;88.3
Sodankylä Tähtelä;2023;01;11;11:00;53;-11.3;2.6;88.3
Sodankylä Tähtelä;2023;01;11;12:00;53;-10.9;2.9;88
Sodankylä Tähtelä;2023;01;11;13:00;53;-10.5;2.5;89.2
Sodankylä Tähtelä;2023;01;11;14:00;53;-10.2;2.7;92.1
Sodankylä Tähtelä;2023;01;11;15:00;53;-9.8;2.7;92.7
Sodankylä Tähtelä;2023;01;11;16:00;53;-9.9;2.7;90.3
Sodankylä Tähtelä;2023;01;11;17:00;53;-10;2.8;90
Sodankylä Tähtelä;2023;01;11;18:00;53;-9.8;3.3;90
Sodankylä Tähtelä;2023;01;11;19:00;53;-9.4;3.3;90.3
Sodankylä Tähtelä;2023;01;11;20:00;53;-9.1;3.7;90
Sodankylä Tähtelä;2023;01;11;21:00;53;-8.5;3.4;90.5
Sodankylä Tähtelä;2023;01;11;22:00;53.8;-7.6;3.4;91.5
Sodankylä Tähtelä;2023;01;11;23:00;53.8;-6.3;3.3;92.8
Sodankylä Tähtelä;2023;01;12;00:00;53.9;-5;3.8;94.1
Sodankylä Tähtelä;2023;01;12;01:00;54.9;-3.6;4.1;94.8
Sodankylä Tähtelä;2023;01;12;02:00;55.2;-2.5;3.9;96.2
Sodankylä Tähtelä;2023;01;12;03:00;56;-1.5;3.8;97.5
Sodankylä Tähtelä;2023;01;12;04:00;56;0.1;4.8;97.3
Sodankylä Tähtelä;2023;01;12;05:00;55.9;0.3;5.5;96.1
Sodankylä Tähtelä;2023;01;12;06:00;55.8;0.2;3.8;96.8
Sodankylä Tähtelä;2023;01;12;07:00;55.5;0.2;4;97
Sodankylä Tähtelä;2023;01;12;08:00;55.7;0.5;4.5;96.5
Sodankylä Tähtelä;2023;01;12;09:00;55.9;0.5;4.5;96.8
Sodankylä Tähtelä;2023;01;12;10:00;56;0.5;4.9;97
Sodankylä Tähtelä;2023;01;12;11:00;-;0.6;-;97
Sodankylä Tähtelä;2023;01;12;12:00;56;0.6;4.5;97
Sodankylä Tähtelä;2023;01;12;13:00;56;0.6;4.7;97
Sodankylä Tähtelä;2023;01;12;14:00;56;0.7;5.4;97
Sodankylä Tähtelä;2023;01;12;15:00;56;0.7;5.1;96.8
Sodankylä Tähtelä;2023;01;12;16:00;56;0.6;3.9;96.9
Sodankylä Tähtelä;2023;01;12;17:00;55.7;0.5;3.7;97
Sodankylä Tähtelä;2023;01;12;18:00;55;0.5;3.1;97
Sodankylä Tähtelä;2023;01;12;19:00;55;0.5;3.5;97
Sodankylä Tähtelä;2023;01;12;20:00;55;0.5;4;97.2
Sodankylä Tähtelä;2023;01;12;21:00;55;0.5;4.5;97.9
Sodankylä Tähtelä;2023;01;12;22:00;55;0.5;4.6;97
Sodankylä Tähtelä;2023;01;12;23:00;55;0.5;5;96.7
Sodankylä Tähtelä;2023;01;13;00:00;55;0.5;5.6;96.1
Sodankylä Tähtelä;2023;01;13;01:00;55;0.5;4.7;96.5
Sodankylä Tähtelä;2023;01;13;02:00;54.9;0.4;4.5;97.2
Sodankylä Tähtelä;2023;01;13;03:00;54.8;0.3;4.6;98
Sodankylä Tähtelä;2023;01;13;04:00;55;0.4;4.5;97.8
Sodankylä Tähtelä;2023;01;13;05:00;55;0.3;3.8;98
Sodankylä Tähtelä;2023;01;13;06:00;55.4;0.3;3.9;98
Sodankylä Tähtelä;2023;01;13;07:00;55.9;0.3;4.2;98
Sodankylä Tähtelä;2023;01;13;08:00;56;0.2;3.7;98
Sodankylä Tähtelä;2023;01;13;09:00;56;0.2;3.6;98
Sodankylä Tähtelä;2023;01;13;10:00;55;0.1;4.3;97.8
Sodankylä Tähtelä;2023;01;13;11:00;55.2;0;4;97.3
Sodankylä Tähtelä;2023;01;13;12:00;55.1;-0.1;3.6;97
Sodankylä Tähtelä;2023;01;13;13:00;55.9;-0.2;3.4;96.9
Sodankylä Tähtelä;2023;01;13;14:00;56;-0.3;3.3;96.9
Sodankylä Tähtelä;2023;01;13;15:00;56;-0.3;2.7;96.8
Sodankylä Tähtelä;2023;01;13;16:00;55.4;-0.6;2.4;97.4
Sodankylä Tähtelä;2023;01;13;17:00;55;-1;2.2;96.8
Sodankylä Tähtelä;2023;01;13;18:00;55;-1;2.7;97
Sodankylä Tähtelä;2023;01;13;19:00;55;-1.2;1.9;96.9
Sodankylä Tähtelä;2023;01;13;20:00;55;-1.3;1.8;97
Sodankylä Tähtelä;2023;01;13;21:00;55;-1.3;1.5;97.2
Sodankylä Tähtelä;2023;01;13;22:00;55;-0.9;1.8;98
Sodankylä Tähtelä;2023;01;13;23:00;55;-0.9;2;97.7
Sodankylä Tähtelä;2023;01;14;00:00;55;-0.9;2.3;96.2
Sodankylä Tähtelä;2023;01;14;01:00;55;-1;1.5;96.9
Sodankylä Tähtelä;2023;01;14;02:00;55;-1.1;2.5;95.5
Sodankylä Tähtelä;2023;01;14;03:00;55;-1.3;2.4;95.7
Sodankylä Tähtelä;2023;01;14;04:00;55;-1.6;1.6;95.4
Sodankylä Tähtelä;2023;01;14;05:00;54.7;-1.7;1.6;96.5
Sodankylä Tähtelä;2023;01;14;06:00;54;-1.8;1.7;97.3
Sodankylä Tähtelä;2023;01;14;07:00;54.3;-1.7;1.5;98
Sodankylä Tähtelä;2023;01;14;08:00;54.4;-1.6;1.4;98
Sodankylä Tähtelä;2023;01;14;09:00;54.8;-1.6;0.9;98
Sodankylä Tähtelä;2023;01;14;10:00;55;-1.5;0.9;98.4
Sodankylä Tähtelä;2023;01;14;11:00;55;-1.3;1;98.3
Sodankylä Tähtelä;2023;01;14;12:00;55.8;-1.3;1.1;98
Sodankylä Tähtelä;2023;01;14;13:00;55.7;-1.2;0.5;98
Sodankylä Tähtelä;2023;01;14;14:00;55;-1.3;0.6;98
Sodankylä Tähtelä;2023;01;14;15:00;55;-1.7;1;97.2
Sodankylä Tähtelä;2023;01;14;16:00;55;-2.1;1.6;97.6
Sodankylä Tähtelä;2023;01;14;17:00;54.9;-3;1.5;95.4
Sodankylä Tähtelä;2023;01;14;18:00;55;-3.8;2;96
Sodankylä Tähtelä;2023;01;14;19:00;55;-3.6;1.8;95.6
Sodankylä Tähtelä;2023;01;14;20:00;54.4;-3.7;1.7;94.8
Sodankylä Tähtelä;2023;01;14;21:00;54.8;-4.7;1.7;94.2
Sodankylä Tähtelä;2023;01;14;22:00;55;-5.7;1.7;95
Sodankylä Tähtelä;2023;01;14;23:00;55;-6.3;1.2;95.7
Sodankylä Tähtelä;2023;01;15;00:00;55;-6.9;1;96
Sodankylä Tähtelä;2023;01;15;01:00;55;-7.4;0.7;95.8
Sodankylä Tähtelä;2023;01;15;02:00;55;-8.5;0.9;95.1
Sodankylä Tähtelä;2023;01;15;03:00;55;-9.1;0.8;95.3
Sodankylä Tähtelä;2023;01;15;04:00;55;-9.5;0.7;95.6
Sodankylä Tähtelä;2023;01;15;05:00;55;-10.4;1;93.2
Sodankylä Tähtelä;2023;01;15;06:00;54.7;-12.2;1.1;89.6
Sodankylä Tähtelä;2023;01;15;07:00;54.2;-14.3;0.4;86.1
Sodankylä Tähtelä;2023;01;15;08:00;54.8;-16.2;0.6;85.1
Sodankylä Tähtelä;2023;01;15;09:00;55;-17.1;0.8;85.7
Sodankylä Tähtelä;2023;01;15;10:00;55;-15.8;1.1;91.1
Sodankylä Tähtelä;2023;01;15;11:00;55;-14.3;0.9;90.6
Sodankylä Tähtelä;2023;01;15;12:00;55;-13.3;1;90.2
Sodankylä Tähtelä;2023;01;15;13:00;55;-12.4;1.1;90
Sodankylä Tähtelä;2023;01;15;14:00;55;-11.5;0.9;90.8
Sodankylä Tähtelä;2023;01;15;15:00;55;-10.7;0.9;91.1
Sodankylä Tähtelä;2023;01;15;16:00;55;-10;1.1;91.9
Sodankylä Tähtelä;2023;01;15;17:00;54.8;-9.4;1.1;92.1
Sodankylä Tähtelä;2023;01;15;18:00;55;-8.4;1.4;93.7
Sodankylä Tähtelä;2023;01;15;19:00;55;-2.7;3.8;98.4
Sodankylä Tähtelä;2023;01;15;20:00;54.9;-1.9;3.4;98
Sodankylä Tähtelä;2023;01;15;21:00;55.2;-1.7;4.4;98
Sodankylä Tähtelä;2023;01;15;22:00;56.4;-1.2;4.5;98
Sodankylä Tähtelä;2023;01;15;23:00;56.9;-0.5;4.7;98.7
Sodankylä Tähtelä;2023;01;16;00:00;57.7;-0.3;3.8;99
Sodankylä Tähtelä;2023;01;16;01:00;57.2;-0.2;3.3;98.9
Sodankylä Tähtelä;2023;01;16;02:00;58.4;-0.2;3.8;99
