Observation station;Year;Month;Day;Time [Local time];Snow depth mean [cm];Air temperature mean [°C];Wind speed mean [m/s];Relative humidity mean [%]
Sodankylä Tähtelä;2023;03;01;00:00;74.5;-5;3.5;78.8
Sodankylä Tähtelä;2023;03;01;01:00;74.2;-6.1;3.3;81.5
Sodankylä Tähtelä;2023;03;01;02:00;74.4;-6.5;2.8;84.5
Sodankylä Tähtelä;2023;03;01;03:00;74.6;-6;2.6;83.1
Sodankylä Tähtelä;2023;03;01;04:00;74.1;-6.7;2.5;84
Sodankylä Tähtelä;2023;03;01;05:00;74.3;-6.5;2.2;84.1
Sodankylä Tähtelä;2023;03;01;06:00;74.5;-6.4;2;85.3
Sodankylä Tähtelä;2023;03;01;07:00;74.3;-5.3;2.6;85.5
Sodankylä Tähtelä;2023;03;01;08:00;74.1;-4.7;2.5;88.6
Sodankylä Tähtelä;2023;03;01;09:00;74;-3.9;2.4;89
Sodankylä Tähtelä;2023;03;01;10:00;74;-3.2;2.7;85.4
Sodankylä Tähtelä;2023;03;01;11:00;74;-1.9;3.2;78.2
Sodankylä Tähtelä;2023;03;01;12:00;74;-1.4;2.5;74
Sodankylä Tähtelä;2023;03;01;13:00;74;-1.1;2.7;71
Sodankylä Tähtelä;2023;03;01;14:00;74;-0.7;2.1;66.9
Sodankylä Tähtelä;2023;03;01;15:00;74;-0.7;1.5;64.7
Sodankylä Tähtelä;2023;03;01;16:00;74;-1;2.2;71.2
Sodankylä Tähtelä;2023;03;01;17:00;74;-1.2;2.3;76.1
Sodankylä Tähtelä;2023;03;01;18:00;74;-1.5;2.2;79.9
Sodankylä Tähtelä;2023;03;01;19:00;74;-1.8;2.8;87.5
Sodankylä Tähtelä;2023;03;01;20:00;74;-2;2.7;92.8
Sodankylä Tähtelä;2023;03;01;21:00;74;-1.5;3.2;93
Sodankylä Tähtelä;2023;03;01;22:00;74;-0.8;3.2;92.8
Sodankylä Tähtelä;2023;03;01;23:00;74;-0.1;4.4;89.5
Sodankylä Tähtelä;2023;03;02;00:00;74;0.6;5.2;82.9
Sodankylä Tähtelä;2023;03;02;01:00;74;0.5;3.9;77.4
Sodankylä Tähtelä;2023;03;02;02:00;74;-0.3;4.1;78.1
Sodankylä Tähtelä;2023;03;02;03:00;74;-1.3;4.2;80.8
Sodankylä Tähtelä;2023;03;02;04:00;73.8;-2.9;3.7;82.9
Sodankylä Tähtelä;2023;03;02;05:00;73;-4;2.9;85.7
Sodankylä Tähtelä;2023;03;02;06:00;73.1;-4.8;2.6;86.6
Sodankylä Tähtelä;2023;03;02;07:00;73;-5.3;2.4;88.6
Sodankylä Tähtelä;2023;03;02;08:00;73;-5.5;2;88.8
Sodankylä Tähtelä;2023;03;02;09:00;73.2;-5.2;1.8;87.1
Sodankylä Tähtelä;2023;03;02;10:00;73;-3.4;2.1;81.6
Sodankylä Tähtelä;2023;03;02;11:00;72.8;-1.2;2.7;72.1
Sodankylä Tähtelä;2023;03;02;12:00;72.9;-0.3;2.8;68.1
Sodankylä Tähtelä;2023;03;02;13:00;73;-0.1;2.1;68.1
Sodankylä Tähtelä;2023;03;02;14:00;72.3;0.4;2.3;67.3
Sodankylä Tähtelä;2023;03;02;15:00;72.1;-0.6;2;71.5
Sodankylä Tähtelä;2023;03;02;16:00;72.6;-0.4;1.9;72.7
Sodankylä Tähtelä;2023;03;02;17:00;72.3;-1.3;1.6;74.9
Sodankylä Tähtelä;2023;03;02;18:00;73;-2.3;1.4;79.3
Sodankylä Tähtelä;2023;03;02;19:00;73;-2.8;1.8;83.3
Sodankylä Tähtelä;2023;03;02;20:00;73;-2.7;1.9;86.9
Sodankylä Tähtelä;2023;03;02;21:00;73;-1.5;2.1;84.7
Sodankylä Tähtelä;2023;03;02;22:00;73;-2.7;1.8;86
Sodankylä Tähtelä;2023;03;02;23:00;73;-3.6;2;87.1
Sodankylä Tähtelä;2023;03;03;00:00;73;-3.9;2.1;85.9
Sodankylä Tähtelä;2023;03;03;01:00;73;-5.4;2.4;88.3
Sodankylä Tähtelä;2023;03;03;02:00;73;-6.6;2.2;91.7
Sodankylä Tähtelä;2023;03;03;03:00;73;-7.5;2.2;93.8
Sodankylä Tähtelä;2023;03;03;04:00;73;-7.2;2;94.9
Sodankylä Tähtelä;2023;03;03;05:00;73;-8.7;1.5;88.1
Sodankylä Tähtelä;2023;03;03;06:00;73;-12.2;0.8;85.7
Sodankylä Tähtelä;2023;03;03;07:00;73;-13.7;0.8;85.3
Sodankylä Tähtelä;2023;03;03;08:00;73;-13.2;0.8;89.2
Sodankylä Tähtelä;2023;03;03;09:00;73;-13.3;1;86.6
Sodankylä Tähtelä;2023;03;03;10:00;73;-11.3;1;86.1
Sodankylä Tähtelä;2023;03;03;11:00;73;-9;0.7;87.4
Sodankylä Tähtelä;2023;03;03;12:00;73;-6.9;0.7;85.4
Sodankylä Tähtelä;2023;03;03;13:00;73;-4.7;0.9;84.1
Sodankylä Tähtelä;2023;03;03;14:00;73;-3.6;0.6;82
Sodankylä Tähtelä;2023;03;03;15:00;73;-2.8;0.6;81.5
Sodankylä Tähtelä;2023;03;03;16:00;73;-2.3;0.6;84.3
Sodankylä Tähtelä;2023;03;03;17:00;73;-2.6;0.9;85.3
Sodankylä Tähtelä;2023;03;03;18:00;73;-3.4;0.7;84.2
Sodankylä Tähtelä;2023;03;03;19:00;73;-4.5;1.5;87.5
Sodankylä Tähtelä;2023;03;03;20:00;73;-5.6;1.1;88.2
Sodankylä Tähtelä;2023;03;03;21:00;73;-5.8;2.3;89.9
Sodankylä Tähtelä;2023;03;03;22:00;73;-4.7;2;85.2
Sodankylä Tähtelä;2023;03;03;23:00;72.8;-4.5;1.8;92.1
Sodankylä Tähtelä;2023;03;04;00:00;72.7;-3.9;2.2;94.1
Sodankylä Tähtelä;2023;03;04;01:00;73;-3.5;2.6;92.9
Sodankylä Tähtelä;2023;03;04;02:00;73.6;-3.6;2.6;92.6
Sodankylä Tähtelä;2023;03;04;03:00;74.3;-3.8;2.5;92.5
Sodankylä Tähtelä;2023;03;04;04:00;74.3;-4.5;2.6;91.8
Sodankylä Tähtelä;2023;03;04;05:00;75;-4.6;2.8;88.8
Sodankylä Tähtelä;2023;03;04;06:00;74.9;-5.1;2.7;87.7
Sodankylä Tähtelä;2023;03;04;07:00;75;-5.5;3;87.8
Sodankylä Tähtelä;2023;03;04;08:00;75;-5.6;3.1;89.8
Sodankylä Tähtelä;2023;03;04;09:00;75.6;-5.8;2.2;91.1
Sodankylä Tähtelä;2023;03;04;10:00;76.3;-5.5;2.3;91.2
Sodankylä Tähtelä;2023;03;04;11:00;77.8;-5;2.3;90.6
Sodankylä Tähtelä;2023;03;04;12:00;78;-4.3;2.5;88.8
Sodankylä Tähtelä;2023;03;04;13:00;78;-4;2.4;88
Sodankylä Tähtelä;2023;03;04;14:00;77.9;-3.7;2.2;88.1
Sodankylä Tähtelä;2023;03;04;15:00;78;-3.4;2.5;86.3
Sodankylä Tähtelä;2023;03;04;16:00;78;-3.4;2.7;86.5
Sodankylä Tähtelä;2023;03;04;17:00;78;-3.8;2.6;88.6
Sodankylä Tähtelä;2023;03;04;18:00;78;-4.1;2.4;90.6
Sodankylä Tähtelä;2023;03;04;19:00;78;-4.5;2.5;90.3
Sodankylä Tähtelä;2023;03;04;20:00;79;-5;2.2;90.7
Sodankylä Tähtelä;2023;03;04;21:00;78.1;-5.8;1.7;90.2
Sodankylä Tähtelä;2023;03;04;22:00;78.1;-6.4;1.9;91.8
Sodankylä Tähtelä;2023;03;04;23:00;78.3;-5.9;2.1;92.2
Sodankylä Tähtelä;2023;03;05;00:00;77.9;-5.2;2.1;92.8
Sodankylä Tähtelä;2023;03;05;01:00;77.4;-4.6;2.3;92.4
Sodankylä Tähtelä;2023;03;05;02:00;76.5;-4.8;3.3;86.8
Sodankylä Tähtelä;2023;03;05;03:00;76.8;-6.4;2.3;88.8
Sodankylä Tähtelä;2023;03;05;04:00;77;-9.1;1.7;87.7
Sodankylä Tähtelä;2023;03;05;05:00;77.1;-10.2;1.7;92.2
Sodankylä Tähtelä;2023;03;05;06:00;77;-6.4;3.1;95.2
Sodankylä Tähtelä;2023;03;05;07:00;78.7;-5.5;3.3;92.1
Sodankylä Tähtelä;2023;03;05;08:00;79;-5.3;3.1;91.4
Sodankylä Tähtelä;2023;03;05;09:00;79;-5;3.2;88.3
Sodankylä Tähtelä;2023;03;05;10:00;79;-4.5;3.7;86.2
Sodankylä Tähtelä;2023;03;05;11:00;79;-4.6;3.7;84
Sodankylä Tähtelä;2023;03;05;12:00;79;-4.6;4.2;81.8
Sodankylä Tähtelä;2023;03;05;13:00;79;-4.6;4.5;79.8
Sodankylä Tähtelä;2023;03;05;14:00;79;-4.4;4.7;77.2
Sodankylä Tähtelä;2023;03;05;15:00;79;-4.6;4;79.5
Sodankylä Tähtelä;2023;03;05;16:00;79;-5.2;3.8;81.9
Sodankylä Tähtelä;2023;03;05;17:00;79;-5.7;3.2;81.9
Sodankylä Tähtelä;2023;03;05;18:00;79;-6.4;3;82.6
Sodankylä Tähtelä;2023;03;05;19:00;79;-7.3;2.6;83.6
Sodankylä Tähtelä;2023;03;05;20:00;79;-7.8;2.2;84
Sodankylä Tähtelä;2023;03;05;21:00;78.1;-8.8;2.1;85.2
Sodankylä Tähtelä;2023;03;05;22:00;78.8;-9.3;2.1;84.4
Sodankylä Tähtelä;2023;03;05;23:00;79;-10.2;1.7;84.1
Sodankylä Tähtelä;2023;03;06;00:00;79;-10.5;1.6;85.6
Sodankylä Tähtelä;2023;03;06;01:00;78.7;-10.1;1.1;85.8
Sodankylä Tähtelä;2023;03;06;02:00;78.5;-10.2;0.9;87.7
Sodankylä Tähtelä;2023;03;06;03:00;78.7;-10.5;0.9;88.2
Sodankylä Tähtelä;2023;03;06;04:00;78.1;-10.8;0.4;88.1
Sodankylä Tähtelä;2023;03;06;05:00;78;-11;0.8;88.4
Sodankylä Tähtelä;2023;03;06;06:00;78;-11.1;0.2;88.6
Sodankylä Tähtelä;2023;03;06;07:00;78;-11.2;0.5;88.7
Sodankylä Tähtelä;2023;03;06;08:00;78;-11.3;0.8;89.1
Sodankylä Tähtelä;2023;03;06;09:00;78;-11;1;88.8
Sodankylä Tähtelä;2023;03;06;10:00;77.8;-10.4;1.3;86.9
Sodankylä Tähtelä;2023;03;06;11:00;79;-10;1.7;84
Sodankylä Tähtelä;2023;03;06;12:00;78.5;-9.5;1.6;82.4
Sodankylä Tähtelä;2023;03;06;13:00;78;-9;1.2;81.2
Sodankylä Tähtelä;2023;03;06;14:00;77.7;-8.4;1.6;77.5
Sodankylä Tähtelä;2023;03;06;15:00;78.9;-8.4;1.7;74.6
Sodankylä Tähtelä;2023;03;06;16:00;79;-8.8;1.3;75.4
Sodankylä Tähtelä;2023;03;06;17:00;79;-9.3;1.3;75.7
Sodankylä Tähtelä;2023;03;06;18:00;79;-10.9;1.8;79.9
Sodankylä Tähtelä;2023;03;06;19:00;79;-13.2;1;81.5
Sodankylä Tähtelä;2023;03;06;20:00;79;-15.2;0.7;81.5
Sodankylä Tähtelä;2023;03;06;21:00;79;-17.6;0.8;79.9
Sodankylä Tähtelä;2023;03;06;22:00;79;-19.5;0.4;78.9
Sodankylä Tähtelä;2023;03;06;23:00;78.6;-21.4;0.5;77.6
Sodankylä Tähtelä;2023;03;07;00:00;79;-23.3;0.5;77.4
Sodankylä Tähtelä;2023;03;07;01:00;78.5;-24.7;1;76.6
Sodankylä Tähtelä;2023;03;07;02:00;79;-25.1;0.7;79.6
Sodankylä Tähtelä;2023;03;07;03:00;79;-23.9;0.8;79.8
Sodankylä Tähtelä;2023;03;07;04:00;79;-24.3;1;78.5
Sodankylä Tähtelä;2023;03;07;05:00;79;-24.4;1.2;79.3
Sodankylä Tähtelä;2023;03;07;06:00;78.7;-24;1.4;79.9
Sodankylä Tähtelä;2023;03;07;07:00;78;-23.3;1.7;81.4
Sodankylä Tähtelä;2023;03;07;08:00;77.7;-22.5;1.7;80.4
Sodankylä Tähtelä;2023;03;07;09:00;78.2;-22.9;1.3;80.1
Sodankylä Tähtelä;2023;03;07;10:00;78.9;-20.4;1;85.7
Sodankylä Tähtelä;2023;03;07;11:00;79;-17.6;1;83.3
Sodankylä Tähtelä;2023;03;07;12:00;79;-15.9;1.4;81.2
Sodankylä Tähtelä;2023;03;07;13:00;79;-14.2;1.5;81.1
Sodankylä Tähtelä;2023;03;07;14:00;78.9;-12.4;1;78.4
Sodankylä Tähtelä;2023;03;07;15:00;78.2;-11.1;1.4;78.7
Sodankylä Tähtelä;2023;03;07;16:00;78;-10.3;1.1;79.9
Sodankylä Tähtelä;2023;03;07;17:00;78.4;-10.6;1.1;83.5
Sodankylä Tähtelä;2023;03;07;18:00;79;-11;1.1;85.1
Sodankylä Tähtelä;2023;03;07;19:00;78.6;-12.2;1.4;84.1
Sodankylä Tähtelä;2023;03;07;20:00;78;-14.3;1.3;81.7
Sodankylä Tähtelä;2023;03;07;21:00;78;-16.9;1.1;81.1
Sodankylä Tähtelä;2023;03;07;22:00;78;-18.3;0.6;81.3
Sodankylä Tähtelä;2023;03;07;23:00;78;-19;1.6;81.9
Sodankylä Tähtelä;2023;03;08;00:00;78;-20.2;1.9;79.2
Sodankylä Tähtelä;2023;03;08;01:00;78.9;-21.2;1.6;80.4
Sodankylä Tähtelä;2023;03;08;02:00;79;-21.7;1.9;80.5
Sodankylä Tähtelä;2023;03;08;03:00;79;-21.3;1.9;82.7
Sodankylä Tähtelä;2023;03;08;04:00;79;-21.6;1.7;80.3
Sodankylä Tähtelä;2023;03;08;05:00;78.5;-23.3;1.8;77.5
Sodankylä Tähtelä;2023;03;08;06:00;78.7;-24.8;1.7;77
Sodankylä Tähtelä;2023;03;08;07:00;78.8;-26;1.9;76.9
Sodankylä Tähtelä;2023;03;08;08:00;79;-26.6;1.8;77
Sodankylä Tähtelä;2023;03;08;09:00;78.8;-25.6;1.4;79.6
Sodankylä Tähtelä;2023;03;08;10:00;78;-21.7;1.1;79.7
Sodankylä Tähtelä;2023;03;08;11:00;78;-17.1;1.4;77.7
Sodankylä Tähtelä;2023;03;08;12:00;78;-14.7;1.2;78.5
Sodankylä Tähtelä;2023;03;08;13:00;78;-12.8;0.8;75
Sodankylä Tähtelä;2023;03;08;14:00;78;-11.2;0.7;71.6
Sodankylä Tähtelä;2023;03;08;15:00;78;-10.7;2.1;71.2
Sodankylä Tähtelä;2023;03;08;16:00;78;-11.6;2;74.7
Sodankylä Tähtelä;2023;03;08;17:00;78;-12.2;1.8;76.9
Sodankylä Tähtelä;2023;03;08;18:00;78;-14.4;1.7;80.6
Sodankylä Tähtelä;2023;03;08;19:00;78;-17.8;1.6;80
Sodankylä Tähtelä;2023;03;08;20:00;78;-21;1.6;75.9
Sodankylä Tähtelä;2023;03;08;21:00;78;-23.9;1.6;75.8
Sodankylä Tähtelä;2023;03;08;22:00;78;-25.7;2;75.6
Sodankylä Tähtelä;2023;03;08;23:00;78;-26.6;1.7;76.9
Sodankylä Tähtelä;2023;03;09;00:00;78;-27.2;2.2;76.8
Sodankylä Tähtelä;2023;03;09;01:00;78;-27.7;1.7;75.9
Sodankylä Tähtelä;2023;03;09;02:00;78.3;-27.2;2.1;79
Sodankylä Tähtelä;2023;03;09;03:00;79;-23.1;1.8;86.9
Sodankylä Tähtelä;2023;03;09;04:00;78.3;-19;1.5;85.2
Sodankylä Tähtelä;2023;03;09;05:00;78;-18.9;1.3;82.5
Sodankylä Tähtelä;2023;03;09;06:00;78;-20.1;1.8;81.8
Sodankylä Tähtelä;2023;03;09;07:00;78;-20.5;1.5;81.9
Sodankylä Tähtelä;2023;03;09;08:00;78;-20.6;1.9;83
Sodankylä Tähtelä;2023;03;09;09:00;78;-18.1;2.2;85.4
Sodankylä Tähtelä;2023;03;09;10:00;78;-15.5;1.9;84.7
Sodankylä Tähtelä;2023;03;09;11:00;78;-12;2.4;76.3
Sodankylä Tähtelä;2023;03;09;12:00;78;-10.1;2.5;70.1
Sodankylä Tähtelä;2023;03;09;13:00;78;-9;2.6;68
Sodankylä Tähtelä;2023;03;09;14:00;78;-8.6;3.1;66.2
Sodankylä Tähtelä;2023;03;09;15:00;78;-8.2;2.7;66
Sodankylä Tähtelä;2023;03;09;16:00;78;-8.2;2.7;66.2
Sodankylä Tähtelä;2023;03;09;17:00;78;-8.6;2.4;68.8
Sodankylä Tähtelä;2023;03;09;18:00;78;-8.9;2.6;70
Sodankylä Tähtelä;2023;03;09;19:00;78;-9.1;3;70.7
Sodankylä Tähtelä;2023;03;09;20:00;78;-9.4;3.5;72.4
Sodankylä Tähtelä;2023;03;09;21:00;78;-9.9;3.3;71.9
Sodankylä Tähtelä;2023;03;09;22:00;77.3;-10.2;2.4;70.7
Sodankylä Tähtelä;2023;03;09;23:00;77.2;-10.7;1.9;71.3
Sodankylä Tähtelä;2023;03;10;00:00;77;-11.3;1.9;73.6
Sodankylä Tähtelä;2023;03;10;01:00;77.3;-12.3;1.5;78.1
Sodankylä Tähtelä;2023;03;10;02:00;77.5;-11.7;2;80.3
Sodankylä Tähtelä;2023;03;10;03:00;77.2;-12;1.5;80.6
Sodankylä Tähtelä;2023;03;10;04:00;77;-11.8;1.6;80
Sodankylä Tähtelä;2023;03;10;05:00;77;-11.9;1.2;81.8
Sodankylä Tähtelä;2023;03;10;06:00;77;-12.1;1.8;82.1
Sodankylä Tähtelä;2023;03;10;07:00;77;-11.3;2.1;80.9
Sodankylä Tähtelä;2023;03;10;08:00;77;-11.1;1.2;80.1
Sodankylä Tähtelä;2023;03;10;09:00;77;-10.4;1.3;80.1
Sodankylä Tähtelä;2023;03;10;10:00;76.7;-9.6;1.4;81.8
Sodankylä Tähtelä;2023;03;10;11:00;77;-9.2;1.3;81.5
Sodankylä Tähtelä;2023;03;10;12:00;77;-8.5;1.9;79.9
Sodankylä Tähtelä;2023;03;10;13:00;77;-7.2;2.8;71.4
Sodankylä Tähtelä;2023;03;10;14:00;76.5;-6.7;2.3;66.3
Sodankylä Tähtelä;2023;03;10;15:00;76.1;-6.2;2.2;63.7
Sodankylä Tähtelä;2023;03;10;16:00;76.4;-6.5;2.1;65
Sodankylä Tähtelä;2023;03;10;17:00;76;-9;1;71.3
Sodankylä Tähtelä;2023;03;10;18:00;76;-10.9;1.6;77.3
Sodankylä Tähtelä;2023;03;10;19:00;76;-12.9;0.9;82.1
Sodankylä Tähtelä;2023;03;10;20:00;76;-16;2.3;79.2
Sodankylä Tähtelä;2023;03;10;21:00;76;-18.4;2;82.4
Sodankylä Tähtelä;2023;03;10;22:00;76;-19.4;2.1;80.6
Sodankylä Tähtelä;2023;03;10;23:00;76.2;-19.7;2.1;84
Sodankylä Tähtelä;2023;03;11;00:00;76.4;-19.4;2.2;85.8
Sodankylä Tähtelä;2023;03;11;01:00;76;-18.5;2.2;84.3
Sodankylä Tähtelä;2023;03;11;02:00;76.4;-18.2;2.5;87.1
Sodankylä Tähtelä;2023;03;11;03:00;76;-13.6;3;89.1
Sodankylä Tähtelä;2023;03;11;04:00;76;-13.1;2.8;88
Sodankylä Tähtelä;2023;03;11;05:00;76;-13;2.1;88.2
Sodankylä Tähtelä;2023;03;11;06:00;76.1;-13.3;1.6;87.7
Sodankylä Tähtelä;2023;03;11;07:00;76.7;-13.1;1.3;88.7
Sodankylä Tähtelä;2023;03;11;08:00;76.2;-11.2;1.6;90.8
Sodankylä Tähtelä;2023;03;11;09:00;76;-8.8;3.4;91.2
Sodankylä Tähtelä;2023;03;11;10:00;76;-8.1;4.2;90.4
Sodankylä Tähtelä;2023;03;11;11:00;76;-6.8;3.6;85.8
Sodankylä Tähtelä;2023;03;11;12:00;76;-6.1;4.2;81.3
Sodankylä Tähtelä;2023;03;11;13:00;76;-6;4;79.7
Sodankylä Tähtelä;2023;03;11;14:00;76;-6;4.4;81.6
Sodankylä Tähtelä;2023;03;11;15:00;76.7;-5.8;4;80.7
Sodankylä Tähtelä;2023;03;11;16:00;76.7;-5.7;4.2;77
Sodankylä Tähtelä;2023;03;11;17:00;76.5;-6;3.1;78.2
Sodankylä Tähtelä;2023;03;11;18:00;76;-6.7;2.2;81.1
Sodankylä Tähtelä;2023;03;11;19:00;76;-8.8;1.5;84.4
Sodankylä Tähtelä;2023;03;11;20:00;76.1;-10.6;1.6;87.3
Sodankylä Tähtelä;2023;03;11;21:00;76;-10.3;2.2;91.3
Sodankylä Tähtelä;2023;03;11;22:00;75.9;-12;1;86.8
Sodankylä Tähtelä;2023;03;11;23:00;76;-11.6;1.6;89.9
Sodankylä Tähtelä;2023;03;12;00:00;76;-10.7;1.1;90.9
Sodankylä Tähtelä;2023;03;12;01:00;76;-9.9;1.2;91
Sodankylä Tähtelä;2023;03;12;02:00;76;-9.7;1.4;90.9
Sodankylä Tähtelä;2023;03;12;03:00;76;-9.1;0.9;92
Sodankylä Tähtelä;2023;03;12;04:00;76;-8.6;0.9;91.9
Sodankylä Tähtelä;2023;03;12;05:00;76;-8.3;1.1;91.3
Sodankylä Tähtelä;2023;03;12;06:00;76;-8;1.2;90
Sodankylä Tähtelä;2023;03;12;07:00;76;-8;0.7;88.8
Sodankylä Tähtelä;2023;03;12;08:00;76;-7.9;1.2;88.1
Sodankylä Tähtelä;2023;03;12;09:00;76;-7.8;1.2;87.2
Sodankylä Tähtelä;2023;03;12;10:00;76;-7.7;1.2;85.8
Sodankylä Tähtelä;2023;03;12;11:00;76;-7.5;1.2;84.3
Sodankylä Tähtelä;2023;03;12;12:00;76;-7.4;1.3;82.7
Sodankylä Tähtelä;2023;03;12;13:00;76;-7.2;1.2;80.1
Sodankylä Tähtelä;2023;03;12;14:00;76;-6.6;1.6;74.9
Sodankylä Tähtelä;2023;03;12;15:00;76;-6.7;1.6;73
Sodankylä Tähtelä;2023;03;12;16:00;76;-6.9;1.3;72.3
Sodankylä Tähtelä;2023;03;12;17:00;75.9;-7.3;1.1;70.5
Sodankylä Tähtelä;2023;03;12;18:00;75;-9.5;0.9;74.9
Sodankylä Tähtelä;2023;03;12;19:00;75;-12.9;1.7;77.7
Sodankylä Tähtelä;2023;03;12;20:00;75;-16.2;2.2;80
Sodankylä Tähtelä;2023;03;12;21:00;75;-17.9;2.1;81.2
Sodankylä Tähtelä;2023;03;12;22:00;75.1;-19.1;1.7;80.1
Sodankylä Tähtelä;2023;03;12;23:00;75.3;-20.8;2.4;78.9
Sodankylä Tähtelä;2023;03;13;00:00;75.9;-21.2;2.1;81.8
Sodankylä Tähtelä;2023;03;13;01:00;75.3;-22;1.7;79
Sodankylä Tähtelä;2023;03;13;02:00;75.2;-23.8;2.2;76.2
Sodankylä Tähtelä;2023;03;13;03:00;76;-24.6;2.4;79.3
Sodankylä Tähtelä;2023;03;13;04:00;76;-24.6;2.2;78.8
Sodankylä Tähtelä;2023;03;13;05:00;75.8;-25.3;1.7;76.6
Sodankylä Tähtelä;2023;03;13;06:00;76;-26.3;0.7;76.7
Sodankylä Tähtelä;2023;03;13;07:00;76;-26.9;1.2;75.8
Sodankylä Tähtelä;2023;03;13;08:00;76;-27.1;1.2;77
Sodankylä Tähtelä;2023;03;13;09:00;75;-24.2;1.4;79
Sodankylä Tähtelä;2023;03;13;10:00;75;-18.4;1.1;75.1
Sodankylä Tähtelä;2023;03;13;11:00;75;-12.1;0.9;73.1
Sodankylä Tähtelä;2023;03;13;12:00;75;-7;2.1;66.6
Sodankylä Tähtelä;2023;03;13;13:00;75.8;-5.6;3.1;60.1
Sodankylä Tähtelä;2023;03;13;14:00;75.3;-4.3;2.7;56.8
Sodankylä Tähtelä;2023;03;13;15:00;75.3;-4.4;3;57.5
Sodankylä Tähtelä;2023;03;13;16:00;75.9;-5.2;2.1;60.3
Sodankylä Tähtelä;2023;03;13;17:00;75.8;-6.3;1.6;62.7
Sodankylä Tähtelä;2023;03;13;18:00;75.4;-8.4;2.3;68.2
Sodankylä Tähtelä;2023;03;13;19:00;76;-8.4;2.8;70.9
Sodankylä Tähtelä;2023;03;13;20:00;76;-7.7;3.3;70.6
Sodankylä Tähtelä;2023;03;13;21:00;76;-7.7;3.5;68.5
Sodankylä Tähtelä;2023;03;13;22:00;76;-7.8;2.1;75.5
Sodankylä Tähtelä;2023;03;13;23:00;76;-7.9;2.1;78.1
Sodankylä Tähtelä;2023;03;14;00:00;76;-7.4;2.5;75.4
Sodankylä Tähtelä;2023;03;14;01:00;76;-7.9;3;72
Sodankylä Tähtelä;2023;03;14;02:00;76;-8.7;2.5;70.5
Sodankylä Tähtelä;2023;03;14;03:00;76;-9.8;1.7;73.9
Sodankylä Tähtelä;2023;03;14;04:00;76;-10.1;1.9;74.3
Sodankylä Tähtelä;2023;03;14;05:00;76;-9.8;1.8;72.6
Sodankylä Tähtelä;2023;03;14;06:00;76;-9.4;2.7;69.6
Sodankylä Tähtelä;2023;03;14;07:00;76;-9.2;3;67.2
Sodankylä Tähtelä;2023;03;14;08:00;76;-9;3.3;70.8
Sodankylä Tähtelä;2023;03;14;09:00;76;-8.4;2.6;82.7
Sodankylä Tähtelä;2023;03;14;10:00;76.3;-8.1;2.5;85.5
Sodankylä Tähtelä;2023;03;14;11:00;77;-7.6;2.9;84.9
Sodankylä Tähtelä;2023;03;14;12:00;76.9;-7;2.5;84.6
Sodankylä Tähtelä;2023;03;14;13:00;76.5;-6.7;3.3;85.8
Sodankylä Tähtelä;2023;03;14;14:00;77.4;-6.4;3.2;86.3
Sodankylä Tähtelä;2023;03;14;15:00;78.3;-6.3;3.3;86.8
Sodankylä Tähtelä;2023;03;14;16:00;80;-6.6;3.4;88.6
Sodankylä Tähtelä;2023;03;14;17:00;80;-6.7;3.3;87.5
Sodankylä Tähtelä;2023;03;14;18:00;80;-6.9;3.1;87.8
Sodankylä Tähtelä;2023;03;14;19:00;80.1;-7;2.8;88.9
Sodankylä Tähtelä;2023;03;14;20:00;81.3;-7;2.2;89.3
Sodankylä Tähtelä;2023;03;14;21:00;82.1;-6.8;1.8;90.9
Sodankylä Tähtelä;2023;03;14;22:00;83.6;-6.6;1.4;92
Sodankylä Tähtelä;2023;03;14;23:00;85;-6.5;1.7;92
Sodankylä Tähtelä;2023;03;15;00:00;85.4;-6.3;2;92
Sodankylä Tähtelä;2023;03;15;01:00;85.8;-6.3;1.4;91.7
Sodankylä Tähtelä;2023;03;15;02:00;87;-6.4;1;91.8
Sodankylä Tähtelä;2023;03;15;03:00;87.5;-6.7;1;91.4
Sodankylä Tähtelä;2023;03;15;04:00;88;-7.2;1;90.6
Sodankylä Tähtelä;2023;03;15;05:00;87.3;-7.4;0.7;91.2
Sodankylä Tähtelä;2023;03;15;06:00;87.1;-7.5;0.6;91.3
Sodankylä Tähtelä;2023;03;15;07:00;87.9;-7.9;0.7;90.7
Sodankylä Tähtelä;2023;03;15;08:00;87.8;-8.3;1.2;90
Sodankylä Tähtelä;2023;03;15;09:00;88.3;-7.8;1.5;90.7
Sodankylä Tähtelä;2023;03;15;10:00;88.2;-6.1;1.6;88.7
Sodankylä Tähtelä;2023;03;15;11:00;88;-5.5;2.5;83.5
Sodankylä Tähtelä;2023;03;15;12:00;88;-5.5;2.6;81.8
Sodankylä Tähtelä;2023;03;15;13:00;88;-5.8;2.8;79.6
Sodankylä Tähtelä;2023;03;15;14:00;88;-5.9;1.5;76.8
Sodankylä Tähtelä;2023;03;15;15:00;87.9;-6;1.7;76.3
Sodankylä Tähtelä;2023;03;15;16:00;87.3;-5.7;1.4;73.2
Sodankylä Tähtelä;2023;03;15;17:00;87;-5.9;0.8;75
Sodankylä Tähtelä;2023;03;15;18:00;87;-6.5;0.6;80.8
Sodankylä Tähtelä;2023;03;15;19:00;87;-7.9;0.7;84.4
Sodankylä Tähtelä;2023;03;15;20:00;87;-9.8;1.3;85.6
