Year,m,d,Time,Time zone,Precipitation amount (mm),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Wind direction (deg),Wind speed (m/s)
2022,3,11,01:00,UTC,0,95,0,63,-5.7,-,-
2022,3,11,02:00,UTC,0,95,0,62,-5.7,-,-
2022,3,11,03:00,UTC,0,96,0,63,-4.7,-,-
2022,3,11,04:00,UTC,0,95,0,63,-5.5,-,-
2022,3,11,05:00,UTC,0,95,0,62,-5.1,-,-
2022,3,11,06:00,UTC,0,95,0,62,-5.3,-,-
2022,3,11,07:00,UTC,0,95,0,62,-4.6,-,-
2022,3,11,08:00,UTC,0,93,0,62,-3.9,-,-
2022,3,11,09:00,UTC,0,88,0,62,-2.5,-,-
2022,3,11,10:00,UTC,0,81,0,62,-0.5,-,-
2022,3,11,11:00,UTC,0,74,0,62,1,-,-
2022,3,11,12:00,UTC,0,77,0,62,0.7,-,-
2022,3,11,13:00,UTC,0,78,0,62,1.2,-,-
2022,3,11,14:00,UTC,0,77,0,62,1.6,-,-
2022,3,11,15:00,UTC,0,78,0,62,1.7,-,-
2022,3,11,16:00,UTC,0,78,0,62,1.9,-,-
2022,3,11,17:00,UTC,0,78,0,62,1.7,-,-
2022,3,11,18:00,UTC,0,83,0,62,1,-,-
2022,3,11,19:00,UTC,0,86,0,62,-0.1,-,-
2022,3,11,20:00,UTC,0,92,0,62,-1.2,-,-
2022,3,11,21:00,UTC,0,91,0,62,-1.4,-,-
2022,3,11,22:00,UTC,0,91,0,62,-0.3,-,-
2022,3,11,23:00,UTC,0,91,0,62,-0.3,-,-
2022,3,12,00:00,UTC,0,93,0,62,-0.7,-,-
2022,3,12,01:00,UTC,0,93,0,62,-1.1,-,-
2022,3,12,02:00,UTC,0,94,0,62,-1.5,-,-
2022,3,12,03:00,UTC,0,94,0,61,-2.2,-,-
2022,3,12,04:00,UTC,0,96,0,62,-2.5,-,-
2022,3,12,05:00,UTC,0,97,0,61,-4.3,-,-
2022,3,12,06:00,UTC,0,97,0,61,-3.7,-,-
2022,3,12,07:00,UTC,0,97,0,61,-1.7,-,-
2022,3,12,08:00,UTC,0,89,0,61,-0.8,-,-
2022,3,12,09:00,UTC,0,81,0,61,1.3,-,-
2022,3,12,10:00,UTC,0,74,0,61,2.7,-,-
2022,3,12,11:00,UTC,0,68,0,61,4.4,-,-
2022,3,12,12:00,UTC,0,65,0,61,5.1,-,-
2022,3,12,13:00,UTC,0,68,0,61,4.4,-,-
2022,3,12,14:00,UTC,0,69,0,61,4.5,-,-
2022,3,12,15:00,UTC,0,70,0,61,3.7,-,-
2022,3,12,16:00,UTC,0,78,0,61,1,-,-
2022,3,12,17:00,UTC,0,80,0,61,0.6,-,-
2022,3,12,18:00,UTC,0,80,0,61,0.4,-,-
2022,3,12,19:00,UTC,0,82,0,61,0.1,-,-
2022,3,12,20:00,UTC,0,90,0,61,-0.9,-,-
2022,3,12,21:00,UTC,0,91,0,61,-2.6,-,-
2022,3,12,22:00,UTC,0,94,0,61,-3.2,-,-
2022,3,12,23:00,UTC,0,97,0,61,-3.6,-,-
2022,3,13,00:00,UTC,0,96,0,61,-5,-,-
2022,3,13,01:00,UTC,0,95,0,61,-5.3,-,-
2022,3,13,02:00,UTC,0,96,0,61,-5,-,-
2022,3,13,03:00,UTC,0,95,0,61,-5.9,-,-
2022,3,13,04:00,UTC,0,95,0,61,-6.2,-,-
2022,3,13,05:00,UTC,0,95,0,61,-5.5,-,-
2022,3,13,06:00,UTC,0,95,0,60,-5.3,-,-
2022,3,13,07:00,UTC,0,95,0,60,-4.7,-,-
2022,3,13,08:00,UTC,0,96,0,60,-3.2,-,-
2022,3,13,09:00,UTC,0,82,0,60,-0.9,-,-
2022,3,13,10:00,UTC,0,70,0,60,1.7,-,-
2022,3,13,11:00,UTC,0,65,0,60,3.1,-,-
2022,3,13,12:00,UTC,0,61,0,60,4.4,-,-
2022,3,13,13:00,UTC,0,63,0,60,4.2,-,-
2022,3,13,14:00,UTC,0,64,0,60,3.6,-,-
2022,3,13,15:00,UTC,0,74,0,60,1.1,-,-
2022,3,13,16:00,UTC,0,80,0,60,-1.2,-,-
2022,3,13,17:00,UTC,0,78,0,60,-0.9,-,-
2022,3,13,18:00,UTC,0,78,0,60,-0.9,-,-
2022,3,13,19:00,UTC,0,85,0,60,-3,-,-
2022,3,13,20:00,UTC,0,90,0,60,-5.4,-,-
2022,3,13,21:00,UTC,0,96,0,60,-6.4,-,-
2022,3,13,22:00,UTC,0,95,0,60,-6.2,-,-
2022,3,13,23:00,UTC,0,93,0,60,-7.6,-,-
2022,3,14,00:00,UTC,0,94,0,60,-7.2,-,-
2022,3,14,01:00,UTC,0,92,0,60,-8.7,-,-
2022,3,14,02:00,UTC,0,92,0,60,-8.9,-,-
2022,3,14,03:00,UTC,0,91,0,60,-10,-,-
2022,3,14,04:00,UTC,0,90,0,60,-10.9,-,-
2022,3,14,05:00,UTC,0,90,0,60,-11.6,-,-
2022,3,14,06:00,UTC,0,90,0,60,-10.9,-,-
2022,3,14,07:00,UTC,0,91,0,60,-9.4,-,-
2022,3,14,08:00,UTC,0,92,0,60,-8.1,-,-
2022,3,14,09:00,UTC,0,94,0,60,-5.7,-,-
2022,3,14,10:00,UTC,0,95,0,60,-4.9,-,-
2022,3,14,11:00,UTC,0,95,0,60,-3.8,-,-
2022,3,14,12:00,UTC,0,76,0,59,-2.3,-,-
2022,3,14,13:00,UTC,0,76,0,59,-1.7,-,-
2022,3,14,14:00,UTC,0,71,0,59,-0.5,-,-
2022,3,14,15:00,UTC,0,71,0,59,-1.4,-,-
2022,3,14,16:00,UTC,0,84,0,59,-3.2,-,-
2022,3,14,17:00,UTC,0,94,0,59,-5.2,-,-
2022,3,14,18:00,UTC,0,93,0,59,-5.1,-,-
2022,3,14,19:00,UTC,0,96,0,59,-5.9,-,-
2022,3,14,20:00,UTC,0,96,0,59,-6.2,-,-
2022,3,14,21:00,UTC,0,94,0,59,-7.2,-,-
2022,3,14,22:00,UTC,0,92,0,59,-8.6,-,-
2022,3,14,23:00,UTC,0,91,0,59,-10.2,-,-
2022,3,15,00:00,UTC,0,92,0,59,-9.9,-,-
2022,3,15,01:00,UTC,0,92,0,59,-10.2,-,-
2022,3,15,02:00,UTC,0,91,0,59,-11,-,-
2022,3,15,03:00,UTC,0,91,0,59,-11.5,-,-
2022,3,15,04:00,UTC,0,91,0,59,-11.4,-,-
2022,3,15,05:00,UTC,0,90,0,59,-11.9,-,-
2022,3,15,06:00,UTC,0,90,0,59,-11.3,-,-
2022,3,15,07:00,UTC,0,92,0,59,-9.6,-,-
2022,3,15,08:00,UTC,0,92,0,59,-9.2,-,-
2022,3,15,09:00,UTC,0,92,0,59,-8.2,-,-
2022,3,15,10:00,UTC,0,93,0,59,-7.1,-,-
2022,3,15,11:00,UTC,0,93,0,59,-6.2,-,-
2022,3,15,12:00,UTC,0,92,0,59,-4.6,-,-
2022,3,15,13:00,UTC,0,78,0,59,-2.9,-,-
2022,3,15,14:00,UTC,0,71,0,59,-2.3,-,-
2022,3,15,15:00,UTC,0,69,0,59,-2,-,-
2022,3,15,16:00,UTC,0,82,0,59,-4.2,-,-
2022,3,15,17:00,UTC,0,91,0,59,-5.5,-,-
2022,3,15,18:00,UTC,0,94,0,59,-5,-,-
2022,3,15,19:00,UTC,0,96,0,59,-5.8,-,-
2022,3,15,20:00,UTC,0,94,0,59,-6.2,-,-
2022,3,15,21:00,UTC,0,93,0,59,-7.3,-,-
2022,3,15,22:00,UTC,0,94,0,59,-7.1,-,-
2022,3,15,23:00,UTC,0,93,0,59,-8.3,-,-
2022,3,16,00:00,UTC,0,93,0,59,-8.6,-,-
2022,3,16,01:00,UTC,0,93,0,59,-7.6,-,-
2022,3,16,02:00,UTC,0,93,0,59,-7.2,-,-
2022,3,16,03:00,UTC,0,94,0,59,-7.4,-,-
2022,3,16,04:00,UTC,0,96,0,59,-4.5,-,-
2022,3,16,05:00,UTC,0,96,0,59,-4.4,-,-
2022,3,16,06:00,UTC,0,95,0,59,-4.6,-,-
2022,3,16,07:00,UTC,0,96,0,59,-4.1,-,-
2022,3,16,08:00,UTC,0,96,0,59,-2.4,-,-
2022,3,16,09:00,UTC,0,79,0,59,0.1,-,-
2022,3,16,10:00,UTC,0,70,0,59,1.4,-,-
2022,3,16,11:00,UTC,0,62,0,59,3.1,-,-
2022,3,16,12:00,UTC,0,57,0,59,3.9,-,-
2022,3,16,13:00,UTC,0,56,0,59,4.2,-,-
2022,3,16,14:00,UTC,0,54,0,59,3.5,-,-
2022,3,16,15:00,UTC,0,60,0,59,2.3,-,-
2022,3,16,16:00,UTC,0,65,0,59,1.2,-,-
2022,3,16,17:00,UTC,0,74,0,59,0.1,-,-
2022,3,16,18:00,UTC,0,80,0,59,-0.6,-,-
2022,3,16,19:00,UTC,0,79,0,59,-0.6,-,-
2022,3,16,20:00,UTC,0,80,0,59,-2,-,-
2022,3,16,21:00,UTC,0,75,0,59,-1.1,-,-
2022,3,16,22:00,UTC,0,75,0,59,-0.7,-,-
2022,3,16,23:00,UTC,0,73,0,59,-0.4,-,-
2022,3,17,00:00,UTC,0,72,0,59,-0.9,-,-
2022,3,17,01:00,UTC,0,74,0,59,-1.8,-,-
2022,3,17,02:00,UTC,0,78,0,59,-2.2,-,-
2022,3,17,03:00,UTC,0,81,0,59,-2.9,-,-
2022,3,17,04:00,UTC,0,84,0,59,-3.1,-,-
2022,3,17,05:00,UTC,0,88,0,59,-3.3,-,-
2022,3,17,06:00,UTC,0,85,0,59,-2.6,-,-
2022,3,17,07:00,UTC,0,80,0,59,-1.4,-,-
2022,3,17,08:00,UTC,0,75,0,59,0.3,-,-
2022,3,17,09:00,UTC,0,68,0,59,1.9,-,-
2022,3,17,10:00,UTC,0,64,0,59,3.8,-,-
2022,3,17,11:00,UTC,0,63,0,59,4.6,-,-
2022,3,17,12:00,UTC,0,57,0,58,5.9,-,-
2022,3,17,13:00,UTC,0,58,0,58,5,-,-
2022,3,17,14:00,UTC,0,60,0,58,4.3,-,-
2022,3,17,15:00,UTC,0,65,0,58,3.4,-,-
2022,3,17,16:00,UTC,0,65,0,58,2.6,-,-
2022,3,17,17:00,UTC,0,64,0,58,2.6,-,-
2022,3,17,18:00,UTC,0,60,0,58,3.1,-,-
2022,3,17,19:00,UTC,0,64,0,58,2.5,-,-
2022,3,17,20:00,UTC,0,66,0,58,2.3,-,-
2022,3,17,21:00,UTC,0,66,0,58,2.4,-,-
2022,3,17,22:00,UTC,0,66,0,58,2.2,-,-
2022,3,17,23:00,UTC,0,65,0,58,1.7,-,-
2022,3,18,00:00,UTC,0,65,0,58,1.3,-,-
2022,3,18,01:00,UTC,0,63,0,58,0.9,-,-
2022,3,18,02:00,UTC,0,65,0,58,0,-,-
2022,3,18,03:00,UTC,0,63,0,58,-0.3,-,-
2022,3,18,04:00,UTC,0,65,0,58,-0.9,-,-
2022,3,18,05:00,UTC,0,67,0,58,-1,-,-
2022,3,18,06:00,UTC,0,62,0,58,0.2,-,-
2022,3,18,07:00,UTC,0,61,0,58,0.4,-,-
2022,3,18,08:00,UTC,0.3,92,1.6,59,-1.4,-,-
2022,3,18,09:00,UTC,0.4,93,0,59,-1.2,-,-
2022,3,18,10:00,UTC,0.1,95,0,59,-1.3,-,-
2022,3,18,11:00,UTC,0,97,0,59,-0.9,-,-
2022,3,18,12:00,UTC,0,98,0,59,-0.7,-,-
2022,3,18,13:00,UTC,0,98,0,59,-0.3,-,-
2022,3,18,14:00,UTC,0,98,0,59,-0.1,-,-
2022,3,18,15:00,UTC,0,98,0,59,-0.1,-,-
2022,3,18,16:00,UTC,0,97,0,59,0.2,-,-
2022,3,18,17:00,UTC,0,97,0,59,-0.1,-,-
2022,3,18,18:00,UTC,0,96,0,59,-0.6,-,-
2022,3,18,19:00,UTC,0,94,0,59,-1.3,-,-
2022,3,18,20:00,UTC,0,97,0,59,-3.1,-,-
2022,3,18,21:00,UTC,0,96,0,59,-3.1,-,-
2022,3,18,22:00,UTC,0,80,0,59,-2.9,-,-
2022,3,18,23:00,UTC,0,76,0,59,-2.8,-,-
2022,3,19,00:00,UTC,0,74,0,59,-2.8,-,-
2022,3,19,01:00,UTC,0,74,0,59,-3.1,-,-
2022,3,19,02:00,UTC,0,73,0,59,-3,-,-
2022,3,19,03:00,UTC,0,78,0,59,-3.8,-,-
2022,3,19,04:00,UTC,0,79,0,59,-2.4,-,-
2022,3,19,05:00,UTC,0,81,0,59,-2.1,-,-
2022,3,19,06:00,UTC,0,82,0,59,-1.3,-,-
2022,3,19,07:00,UTC,0,78,0,59,0,-,-
2022,3,19,08:00,UTC,0,74,0,59,1.2,-,-
2022,3,19,09:00,UTC,0,67,0,59,2.3,-,-
2022,3,19,10:00,UTC,0,66,0,59,3.1,-,-
2022,3,19,11:00,UTC,0,64,0,59,3.8,-,-
2022,3,19,12:00,UTC,0,64,0,58,4.4,-,-
2022,3,19,13:00,UTC,0,65,0,58,4.6,-,-
2022,3,19,14:00,UTC,0,66,0,58,4.8,-,-
2022,3,19,15:00,UTC,0,70,0,58,4.5,-,-
2022,3,19,16:00,UTC,0,74,0,58,4.1,-,-
2022,3,19,17:00,UTC,0,77,0,58,3.8,-,-
2022,3,19,18:00,UTC,0,80,0,58,3.7,-,-
2022,3,19,19:00,UTC,0,79,0,58,4,-,-
2022,3,19,20:00,UTC,0,81,0,58,3.9,-,-
2022,3,19,21:00,UTC,0,82,0,58,3.5,-,-
2022,3,19,22:00,UTC,0,81,0,58,3.5,-,-
2022,3,19,23:00,UTC,0,83,0,58,2.8,-,-
2022,3,20,00:00,UTC,0,83,0,58,2.8,-,-
2022,3,20,01:00,UTC,0,83,0,58,2.4,-,-
2022,3,20,02:00,UTC,0,84,0,58,2.2,-,-
2022,3,20,03:00,UTC,0,85,0,58,1.8,-,-
2022,3,20,04:00,UTC,0,87,0,58,1.3,-,-
2022,3,20,05:00,UTC,0,87,0,58,1.2,-,-
2022,3,20,06:00,UTC,0,83,0,58,1.9,-,-
2022,3,20,07:00,UTC,0,79,0,58,2.7,-,-
2022,3,20,08:00,UTC,0,73,0,58,3.9,-,-
2022,3,20,09:00,UTC,0,69,0,58,4.7,-,-
2022,3,20,10:00,UTC,0,65,0,58,5.5,-,-
2022,3,20,11:00,UTC,0,59,0,58,6.3,-,-
2022,3,20,12:00,UTC,0,53,0,57,7.2,-,-
2022,3,20,13:00,UTC,0,62,0,57,5.6,-,-
2022,3,20,14:00,UTC,0,60,0,57,5.8,-,-
2022,3,20,15:00,UTC,0,62,0,57,4.9,-,-
2022,3,20,16:00,UTC,0,65,0,57,4.5,-,-
2022,3,20,17:00,UTC,0,67,0,57,4,-,-
2022,3,20,18:00,UTC,0,67,0,57,3.7,-,-
2022,3,20,19:00,UTC,0,66,0,57,3.6,-,-
2022,3,20,20:00,UTC,0,65,0,56,3.3,-,-
2022,3,20,21:00,UTC,0,64,0,57,3.2,-,-
2022,3,20,22:00,UTC,0,69,0,56,2.1,-,-
2022,3,20,23:00,UTC,0,65,0,56,2.1,-,-
2022,3,21,00:00,UTC,0,76,0,56,-0.1,-,-
2022,3,21,01:00,UTC,0,69,0,56,0.7,-,-
2022,3,21,02:00,UTC,0,72,0,57,0.5,-,-
2022,3,21,03:00,UTC,0,74,0,56,-0.5,-,-
2022,3,21,04:00,UTC,0,66,0,56,1.1,-,-
2022,3,21,05:00,UTC,0,65,0,56,1,-,-
2022,3,21,06:00,UTC,0,68,0,56,0.1,-,-
2022,3,21,07:00,UTC,0,59,0,56,2.3,-,-
2022,3,21,08:00,UTC,0,56,0,56,3.7,-,-
2022,3,21,09:00,UTC,0,63,0,56,3,-,-
2022,3,21,10:00,UTC,0,61,0,56,4.2,-,-
2022,3,21,11:00,UTC,0,55,0,56,5.6,-,-
2022,3,21,12:00,UTC,0,38,0,56,7.9,-,-
2022,3,21,13:00,UTC,0,38,0,55,7.9,-,-
2022,3,21,14:00,UTC,0,36,0,55,7.8,-,-
2022,3,21,15:00,UTC,0,41,0,55,7.1,-,-
2022,3,21,16:00,UTC,0,49,0,55,5.6,-,-
2022,3,21,17:00,UTC,0,52,0,55,4.8,-,-
2022,3,21,18:00,UTC,0,68,0,55,2.1,-,-
2022,3,21,19:00,UTC,0,65,0,55,2.9,-,-
2022,3,21,20:00,UTC,0,69,0,55,2.7,-,-
2022,3,21,21:00,UTC,0,70,0,55,2.5,-,-
2022,3,21,22:00,UTC,0,68,0,55,2.5,-,-
2022,3,21,23:00,UTC,0,69,0,55,1.1,-,-
2022,3,22,00:00,UTC,0,62,0,55,0.7,-,-
2022,3,22,01:00,UTC,0,66,0,55,-0.5,-,-
2022,3,22,02:00,UTC,0,74,0,55,-2.2,-,-
2022,3,22,03:00,UTC,0,78,0,55,-3.7,-,-
2022,3,22,04:00,UTC,0,84,0,55,-4.9,-,-
2022,3,22,05:00,UTC,0,83,0,55,-4.4,-,-
2022,3,22,06:00,UTC,0,78,0,55,-3.2,-,-
2022,3,22,07:00,UTC,0,71,0,55,-0.8,-,-
2022,3,22,08:00,UTC,0,66,0,54,0.9,-,-
2022,3,22,09:00,UTC,0,59,0,55,2.4,-,-
2022,3,22,10:00,UTC,0,57,0,54,4.2,-,-
2022,3,22,11:00,UTC,0,59,0,54,4.9,-,-
2022,3,22,12:00,UTC,0,60,0,54,5.7,-,-
2022,3,22,13:00,UTC,0,64,0,54,5.5,-,-
2022,3,22,14:00,UTC,0,64,0,55,5.5,-,-
2022,3,22,15:00,UTC,0,65,0,54,5,-,-
2022,3,22,16:00,UTC,0,73,0,55,3.2,-,-
2022,3,22,17:00,UTC,0,78,0,55,1.8,-,-
2022,3,22,18:00,UTC,0,84,0,55,0.3,-,-
2022,3,22,19:00,UTC,0,88,0,54,-1.1,-,-
2022,3,22,20:00,UTC,0,91,0,54,-2.3,-,-
2022,3,22,21:00,UTC,0,93,0,54,-3,-,-
2022,3,22,22:00,UTC,0,94,0,55,-3.2,-,-
2022,3,22,23:00,UTC,0,96,0,54,-4,-,-
2022,3,23,00:00,UTC,0,97,0,54,-4.6,-,-
2022,3,23,01:00,UTC,0,96,0,54,-5.4,-,-
2022,3,23,02:00,UTC,0,95,0,54,-5.6,-,-
2022,3,23,03:00,UTC,0,94,0,54,-6.4,-,-
2022,3,23,04:00,UTC,0,94,0,54,-6.5,-,-
2022,3,23,05:00,UTC,0,94,0,54,-6.6,-,-
2022,3,23,06:00,UTC,0,95,0,54,-4.9,-,-
2022,3,23,07:00,UTC,0,96,0,54,-3.5,-,-
2022,3,23,08:00,UTC,0,96,0,54,-3,-,-
2022,3,23,09:00,UTC,0,83,0,54,0.1,-,-
2022,3,23,10:00,UTC,0,77,0,54,1.3,-,-
2022,3,23,11:00,UTC,0,74,0,54,2,-,-
2022,3,23,12:00,UTC,0,69,0,54,3.7,-,-
2022,3,23,13:00,UTC,0,67,0,54,4,-,-
2022,3,23,14:00,UTC,0,69,0,54,3.5,-,-
2022,3,23,15:00,UTC,0,74,0,54,2.6,-,-
2022,3,23,16:00,UTC,0,78,0,54,2,-,-
2022,3,23,17:00,UTC,0,81,0,54,2.1,-,-
2022,3,23,18:00,UTC,0,82,0,54,2.1,-,-
2022,3,23,19:00,UTC,0,84,0,54,2,-,-
2022,3,23,20:00,UTC,0,83,0,54,2.3,-,-
2022,3,23,21:00,UTC,0,83,0,54,2.5,-,-
2022,3,23,22:00,UTC,0,86,0,54,2.1,-,-
2022,3,23,23:00,UTC,0,87,0,54,1.9,-,-
2022,3,24,00:00,UTC,0,84,0,54,2.4,-,-
2022,3,24,01:00,UTC,0,88,0,54,3,-,-
2022,3,24,02:00,UTC,0.1,90,0,54,2.5,-,-
2022,3,24,03:00,UTC,0,76,0,54,0,-,-
2022,3,24,04:00,UTC,0,75,0,54,-1.2,-,-
2022,3,24,05:00,UTC,0,72,0,54,-2.2,-,-
2022,3,24,06:00,UTC,0,71,0,54,-2.3,-,-
2022,3,24,07:00,UTC,0,69,0,54,-2.1,-,-
2022,3,24,08:00,UTC,0,60,0,54,-1.3,-,-
2022,3,24,09:00,UTC,0,52,0,54,-1,-,-
2022,3,24,10:00,UTC,0,51,0,54,-0.5,-,-
2022,3,24,11:00,UTC,0,52,0,53,-0.4,-,-
2022,3,24,12:00,UTC,0,50,0,54,-0.1,-,-
2022,3,24,13:00,UTC,0,41,0,53,0.3,-,-
2022,3,24,14:00,UTC,0,43,0,53,0.2,-,-
2022,3,24,15:00,UTC,0,45,0,53,0.3,-,-
2022,3,24,16:00,UTC,0,49,0,53,-1.5,-,-
2022,3,24,17:00,UTC,0,54,0,54,-3.5,-,-
2022,3,24,18:00,UTC,0,55,0,54,-3.6,-,-
2022,3,24,19:00,UTC,0,57,0,54,-3.8,-,-
2022,3,24,20:00,UTC,0,62,0,53,-4.4,-,-
2022,3,24,21:00,UTC,0,64,0,53,-4.4,-,-
2022,3,24,22:00,UTC,0,66,0,53,-4.7,-,-
2022,3,24,23:00,UTC,0,64,0,53,-4.1,-,-
2022,3,25,00:00,UTC,0,69,0,53,-5.1,-,-
2022,3,25,01:00,UTC,0,70,0,53,-5,-,-
2022,3,25,02:00,UTC,0,70,0,53,-4.6,-,-
2022,3,25,03:00,UTC,0,78,0,53,-4.4,-,-
2022,3,25,04:00,UTC,0.8,93,1.1,55,-4.7,-,-
2022,3,25,05:00,UTC,0.5,94,0.6,55,-4.6,-,-
2022,3,25,06:00,UTC,0.6,93,0.6,56,-4.4,-,-
2022,3,25,07:00,UTC,0.8,94,0.8,57,-4.4,-,-
2022,3,25,08:00,UTC,0.8,94,0.2,58,-4,-,-
2022,3,25,09:00,UTC,0.2,92,0,58,-3.4,-,-
2022,3,25,10:00,UTC,0.2,90,0,58,-3.1,-,-
2022,3,25,11:00,UTC,0,87,0,58,-2.9,-,-
2022,3,25,12:00,UTC,0,85,0,58,-2.6,-,-
2022,3,25,13:00,UTC,0,85,0,58,-2.6,-,-
2022,3,25,14:00,UTC,0,85,0,57,-2.8,-,-
2022,3,25,15:00,UTC,0,86,0,58,-2.9,-,-
2022,3,25,16:00,UTC,0,87,0,57,-3.2,-,-
2022,3,25,17:00,UTC,0,87,0,57,-3.5,-,-
2022,3,25,18:00,UTC,0,87,0,57,-3.8,-,-
2022,3,25,19:00,UTC,0,85,0,58,-4.2,-,-
2022,3,25,20:00,UTC,0,83,0,58,-4.4,-,-
2022,3,25,21:00,UTC,0,82,0,58,-4.6,-,-
2022,3,25,22:00,UTC,0,79,0,58,-4.8,-,-
2022,3,25,23:00,UTC,0,80,0,58,-4.7,-,-
2022,3,26,00:00,UTC,0,78,0,57,-4.8,-,-
2022,3,26,01:00,UTC,0,76,0,57,-4.9,-,-
2022,3,26,02:00,UTC,0,76,0,56,-5,-,-
2022,3,26,03:00,UTC,0,77,0,55,-6,-,-
2022,3,26,04:00,UTC,0,78,0,55,-6,-,-
2022,3,26,05:00,UTC,0,83,0,54,-6.3,-,-
2022,3,26,06:00,UTC,0,81,0,54,-6.3,-,-
2022,3,26,07:00,UTC,0,71,0,54,-5.5,-,-
2022,3,26,08:00,UTC,0,74,0,54,-5.4,-,-
2022,3,26,09:00,UTC,0,75,0,54,-5,-,-
2022,3,26,10:00,UTC,0,69,0,54,-4.2,-,-
2022,3,26,11:00,UTC,0,51,0,54,-3.6,-,-
2022,3,26,12:00,UTC,0,51,0,53,-3.4,-,-
2022,3,26,13:00,UTC,0,50,0,53,-3.4,-,-
2022,3,26,14:00,UTC,0,47,0,53,-4.1,-,-
2022,3,26,15:00,UTC,0,38,0,53,-4.5,-,-
2022,3,26,16:00,UTC,0,42,0,53,-5.5,-,-
2022,3,26,17:00,UTC,0,47,0,53,-6.2,-,-
2022,3,26,18:00,UTC,0,52,0,53,-7.3,-,-
2022,3,26,19:00,UTC,0,55,0,53,-7.7,-,-
2022,3,26,20:00,UTC,0,59,0,53,-8.7,-,-
2022,3,26,21:00,UTC,0,61,0,53,-9.1,-,-
2022,3,26,22:00,UTC,0,66,0,53,-9.6,-,-
2022,3,26,23:00,UTC,0,69,0,53,-10.3,-,-
2022,3,27,00:00,UTC,0,69,0,53,-10.4,-,-
2022,3,27,01:00,UTC,0,71,0,53,-10.5,-,-
2022,3,27,02:00,UTC,0,73,0,53,-10.7,-,-
2022,3,27,03:00,UTC,0,77,0,53,-11.6,-,-
2022,3,27,04:00,UTC,0,78,0,53,-11.8,-,-
2022,3,27,05:00,UTC,0,77,0,53,-11.5,-,-
2022,3,27,06:00,UTC,0,72,0,53,-10.2,-,-
2022,3,27,07:00,UTC,0,67,0,53,-8.9,-,-
2022,3,27,08:00,UTC,0,60,0,53,-7.1,-,-
2022,3,27,09:00,UTC,0,54,0,53,-5.9,-,-
2022,3,27,10:00,UTC,0,47,0,53,-5,-,-
2022,3,27,11:00,UTC,0,43,0,53,-4.7,-,-
2022,3,27,12:00,UTC,0,41,0,53,-4.1,-,-
2022,3,27,13:00,UTC,0,46,0,53,-4.2,-,-
2022,3,27,14:00,UTC,0,44,0,53,-4.4,-,-
2022,3,27,15:00,UTC,0,44,0,53,-4.7,-,-
2022,3,27,16:00,UTC,0,44,0,53,-5.3,-,-
2022,3,27,17:00,UTC,0,50,0,53,-5.8,-,-
2022,3,27,18:00,UTC,0,54,0,53,-6.5,-,-
2022,3,27,19:00,UTC,0,56,0,53,-6.8,-,-
2022,3,27,20:00,UTC,0,55,0,53,-7.3,-,-
2022,3,27,21:00,UTC,0,52,0,53,-7.5,-,-
2022,3,27,22:00,UTC,0,59,0,53,-8.1,-,-
2022,3,27,23:00,UTC,0,64,0,53,-8.4,-,-
2022,3,28,00:00,UTC,0.1,80,0.3,53,-9,-,-
2022,3,28,01:00,UTC,0.1,79,0,53,-9.3,-,-
2022,3,28,02:00,UTC,0,73,0,53,-9.4,-,-
2022,3,28,03:00,UTC,0,67,0,53,-9.3,-,-
2022,3,28,04:00,UTC,0,65,0,53,-9.7,-,-
2022,3,28,05:00,UTC,0,60,0,53,-9.8,-,-
2022,3,28,06:00,UTC,0,56,0,53,-9.1,-,-
2022,3,28,07:00,UTC,0,54,0,53,-8.6,-,-
2022,3,28,08:00,UTC,0,51,0,53,-7.1,-,-
2022,3,28,09:00,UTC,0,52,0,53,-6.6,-,-
2022,3,28,10:00,UTC,0,45,0,53,-5.8,-,-
2022,3,28,11:00,UTC,0,43,0,53,-5.4,-,-
2022,3,28,12:00,UTC,0,40,0,53,-4.8,-,-
2022,3,28,13:00,UTC,0,44,0,53,-4.8,-,-
2022,3,28,14:00,UTC,0,48,0,53,-4.3,-,-
2022,3,28,15:00,UTC,0,49,0,53,-4.6,-,-
2022,3,28,16:00,UTC,0,52,0,53,-5,-,-
2022,3,28,17:00,UTC,0,57,0,53,-6.1,-,-
2022,3,28,18:00,UTC,0,63,0,53,-7.5,-,-
2022,3,28,19:00,UTC,0,69,0,53,-8.4,-,-
2022,3,28,20:00,UTC,0,72,0,53,-8.9,-,-
2022,3,28,21:00,UTC,0,75,0,53,-9.7,-,-
2022,3,28,22:00,UTC,0,80,0,53,-10.6,-,-
2022,3,28,23:00,UTC,0,83,0,53,-11,-,-
2022,3,29,00:00,UTC,0,83,0,53,-10.9,-,-
2022,3,29,01:00,UTC,0,83,0,53,-10.8,-,-
2022,3,29,02:00,UTC,0,81,0,53,-11.1,-,-
2022,3,29,03:00,UTC,0,81,0,53,-11.5,-,-
2022,3,29,04:00,UTC,0,79,0,53,-11.4,-,-
2022,3,29,05:00,UTC,0,80,0,53,-11,-,-
2022,3,29,06:00,UTC,0,77,0,53,-9.8,-,-
2022,3,29,07:00,UTC,0,76,0,53,-8.2,-,-
2022,3,29,08:00,UTC,0,74,0,53,-6.2,-,-
