Year,m,d,Time,Time zone,Global radiation (W/m2),Long wave solar radiation (W/m2),Long wave outgoing solar radiation (W/m2),Reflected radiation (W/m2)
2023,1,3,09:00,UTC,1.4,262,260.2,1.6
2023,1,3,10:00,UTC,5,266.8,264,3.9
2023,1,3,11:00,UTC,4.2,271.6,267.8,3.1
2023,1,3,12:00,UTC,1.8,268.7,268.9,1.2
2023,1,3,13:00,UTC,-0.9,272.2,270.4,-0.1
2023,1,3,14:00,UTC,-1.2,220.3,241.5,-0.3
2023,1,3,15:00,UTC,-2,188.8,223.7,-0.6
2023,1,3,16:00,UTC,-2.2,183.7,216.7,-0.5
2023,1,3,17:00,UTC,-1.6,183.5,214.6,-0.5
2023,1,3,18:00,UTC,-3,184,213.4,-0.4
2023,1,3,19:00,UTC,-1.6,184.4,210.2,-0.4
2023,1,3,20:00,UTC,-1.9,181.8,208.6,-0.4
2023,1,3,21:00,UTC,-1.2,182.7,207.8,-0.5
2023,1,3,22:00,UTC,-0.3,236.4,234.1,-0.2
2023,1,3,23:00,UTC,-1.2,185.2,217.9,-0.3
2023,1,4,00:00,UTC,-1,184.5,209.4,-0.4
2023,1,4,01:00,UTC,-0.1,245.2,239.3,-0.2
2023,1,4,02:00,UTC,-0.1,246.9,245.9,-0.2
2023,1,4,03:00,UTC,-0.5,234,245,-0.1
2023,1,4,04:00,UTC,-0.3,263.1,253.1,-0.2
2023,1,4,05:00,UTC,-0.7,256.4,256.4,-0.3
2023,1,4,06:00,UTC,-0.4,259,262.7,-0.2
2023,1,4,07:00,UTC,-1,257.4,263.4,-0.2
2023,1,4,08:00,UTC,-0.2,260.6,264.5,0.3
2023,1,4,09:00,UTC,3,258.6,266.8,2.2
2023,1,4,10:00,UTC,7.2,259.4,268,5.6
2023,1,4,11:00,UTC,5.9,260.4,269.1,4.4
2023,1,4,12:00,UTC,1.6,260.9,268.7,1.9
2023,1,4,13:00,UTC,-0.9,263.3,270.6,-0.3
2023,1,4,14:00,UTC,-0.6,260.5,270,-0.3
2023,1,4,15:00,UTC,-1.1,263.5,272.9,-0.2
2023,1,4,16:00,UTC,-0.9,265.4,276.9,-0.2
2023,1,4,17:00,UTC,-0.6,264.8,277.6,-0.2
2023,1,4,18:00,UTC,-0.6,267,277.6,-0.3
2023,1,4,19:00,UTC,-1.1,258.6,275.7,-0.3
2023,1,4,20:00,UTC,-0.3,267.3,277.3,-0.2
2023,1,4,21:00,UTC,-0.5,267,277,-0.1
2023,1,4,22:00,UTC,-0.5,266.6,276.8,-0.3
2023,1,4,23:00,UTC,-0.8,266.7,278.6,-0.2
2023,1,5,00:00,UTC,-0.8,263,277.4,-0.4
2023,1,5,01:00,UTC,-0.4,264.7,277.2,-0.3
2023,1,5,02:00,UTC,-0.4,266.5,277.6,-0.5
2023,1,5,03:00,UTC,-0.8,265.6,276.7,-0.1
2023,1,5,04:00,UTC,0.3,268.6,277.7,-0.3
2023,1,5,05:00,UTC,-0.6,266.3,277,-0.1
2023,1,5,06:00,UTC,-0.8,268.2,278.4,0
2023,1,5,07:00,UTC,-0.7,268.7,278.4,-0.2
2023,1,5,08:00,UTC,0.1,267.9,276.9,0.3
2023,1,5,09:00,UTC,2,266,276.7,2.5
2023,1,5,10:00,UTC,5.5,264.3,275.2,4.7
2023,1,5,11:00,UTC,4.6,264.4,275.1,3.9
2023,1,5,12:00,UTC,2,264.6,274.3,1.4
2023,1,5,13:00,UTC,-0.3,260.6,272.2,-0.1
2023,1,5,14:00,UTC,-0.2,264.9,273.1,-0.2
2023,1,5,15:00,UTC,-0.3,266.5,274.3,-0.1
2023,1,5,16:00,UTC,-0.3,267.1,274.6,-0.3
2023,1,5,17:00,UTC,-0.2,265.9,273.8,-0.2
2023,1,5,18:00,UTC,-0.4,265.8,274.2,-0.2
2023,1,5,19:00,UTC,-0.2,265.6,274.3,-0.2
2023,1,5,20:00,UTC,-0.3,264.4,272.6,-0.2
2023,1,5,21:00,UTC,0.1,267.7,274.9,-0.4
2023,1,5,22:00,UTC,-0.6,264.8,273.7,-0.3
2023,1,5,23:00,UTC,-0.9,263.6,273.1,-0.4
2023,1,6,00:00,UTC,-0.3,267.3,274.3,-0.2
2023,1,6,01:00,UTC,-0.7,265.1,273.1,-0.2
2023,1,6,02:00,UTC,-0.2,263.6,271.8,-0.2
2023,1,6,03:00,UTC,-0.9,265.8,273.1,-0.3
2023,1,6,04:00,UTC,-0.5,260.3,269.8,-0.1
2023,1,6,05:00,UTC,-1.3,203.9,250.7,-0.5
2023,1,6,06:00,UTC,-2,187.4,230,-0.6
2023,1,6,07:00,UTC,-2,184.6,-,-
2023,1,6,08:00,UTC,-0.9,184,219.3,0.3
2023,1,6,09:00,UTC,3,-,-,-
2023,1,6,10:00,UTC,7.3,-,-,-
2023,1,6,11:00,UTC,7.2,181.7,206.6,5.5
2023,1,6,12:00,UTC,2.1,179.5,205.2,2.4
2023,1,6,13:00,UTC,-1.4,176.3,201.8,-0.2
2023,1,6,14:00,UTC,-1.7,173.2,197.2,-0.3
2023,1,6,15:00,UTC,-0.9,179,197.6,-0.3
2023,1,6,16:00,UTC,-0.2,171.4,194.2,-0.2
2023,1,6,17:00,UTC,-0.7,169.1,191.8,-0.2
2023,1,6,18:00,UTC,-1.7,167,189.7,-0.3
2023,1,6,19:00,UTC,-0.2,165.5,186.6,-0.3
2023,1,6,20:00,UTC,-0.6,165.3,186.7,-0.2
2023,1,6,21:00,UTC,-1.8,166,185.9,-0.2
2023,1,6,22:00,UTC,-1.3,166,185.5,-0.3
2023,1,6,23:00,UTC,-0.1,163.6,183.7,-0.3
2023,1,7,00:00,UTC,0.4,165.6,184.3,-0.3
2023,1,7,01:00,UTC,-1.2,162.5,182.2,-0.3
2023,1,7,02:00,UTC,-1,161.9,181.5,-0.2
2023,1,7,03:00,UTC,-1,160,178.8,-0.2
2023,1,7,04:00,UTC,-1.1,160.3,179.8,-0.1
2023,1,7,05:00,UTC,-0.2,160.5,179.5,-0.1
2023,1,7,06:00,UTC,0.2,158.7,178.1,-0.2
2023,1,7,07:00,UTC,-0.5,157.5,177.1,0
2023,1,7,08:00,UTC,0.4,156.6,176.5,0.6
2023,1,7,09:00,UTC,3.8,163.4,179.6,3.1
2023,1,7,10:00,UTC,5.8,199.6,194,4.6
2023,1,7,11:00,UTC,5.2,206.3,201.7,4.3
2023,1,7,12:00,UTC,2.7,192.4,198.4,1.5
2023,1,7,13:00,UTC,-0.8,203.2,203.6,0
2023,1,7,14:00,UTC,-0.1,206.1,207,-0.1
2023,1,7,15:00,UTC,-0.3,194.7,203.3,0
2023,1,7,16:00,UTC,-0.9,197.6,204.4,-0.2
2023,1,7,17:00,UTC,-0.6,186.8,201.8,-0.1
2023,1,7,18:00,UTC,-0.3,194.8,203.8,-0.2
2023,1,7,19:00,UTC,-1.2,196,203.9,-0.1
2023,1,7,20:00,UTC,-0.3,205.5,206.2,-0.1
2023,1,7,21:00,UTC,0.5,220.2,213.3,0
2023,1,7,22:00,UTC,-0.5,209.6,212.9,-0.1
2023,1,7,23:00,UTC,0.2,211.2,211.2,-0.1
2023,1,8,00:00,UTC,-0.2,212.1,213.3,-0.2
2023,1,8,01:00,UTC,0,225.9,219.7,0
2023,1,8,02:00,UTC,-0.1,223.2,222.4,-0.2
2023,1,8,03:00,UTC,-0.5,229.5,234.1,-0.3
2023,1,8,04:00,UTC,-0.9,235.5,243.1,-0.2
2023,1,8,05:00,UTC,-0.1,243,250.2,-0.2
2023,1,8,06:00,UTC,-0.9,234.5,249.9,-0.1
2023,1,8,07:00,UTC,-0.7,231.3,250.7,-0.2
2023,1,8,08:00,UTC,0.5,236.6,253.1,1.2
2023,1,8,09:00,UTC,3.9,247.5,256.6,3.6
2023,1,8,10:00,UTC,8.3,246.6,256.3,7.1
2023,1,8,11:00,UTC,5.2,249.7,257.8,4.7
2023,1,8,12:00,UTC,2.5,249,257.5,2.4
2023,1,8,13:00,UTC,-0.2,259.3,260.9,0.1
2023,1,8,14:00,UTC,0.1,261.7,262.5,-0.2
2023,1,8,15:00,UTC,-0.1,261.2,264.2,0.2
2023,1,8,16:00,UTC,0.2,264.3,266,-0.1
2023,1,8,17:00,UTC,-0.6,262.7,266.7,0.1
2023,1,8,18:00,UTC,0.1,264.4,266.6,-0.1
2023,1,8,19:00,UTC,-0.1,264.1,266.2,-0.2
2023,1,8,20:00,UTC,-0.2,264.8,266.7,-0.2
2023,1,8,21:00,UTC,-0.5,265.7,267.6,-0.1
2023,1,8,22:00,UTC,-0.2,264.1,267.7,-0.1
2023,1,8,23:00,UTC,-0.6,264.5,267.9,-0.3
2023,1,9,00:00,UTC,-0.6,264.9,268.3,0
2023,1,9,01:00,UTC,0.2,266.3,268.1,-0.2
2023,1,9,02:00,UTC,-0.2,264.8,268.4,-0.1
2023,1,9,03:00,UTC,-0.9,266.2,268.9,0
2023,1,9,04:00,UTC,0,265,269,0.1
2023,1,9,05:00,UTC,-1.1,264.9,268.7,0
2023,1,9,06:00,UTC,-0.8,265,268.5,-0.1
2023,1,9,07:00,UTC,-0.2,270.5,269.4,-0.1
2023,1,9,08:00,UTC,1.2,266.7,268,0.5
2023,1,9,09:00,UTC,1.8,265.1,267.7,2.1
2023,1,9,10:00,UTC,4.5,266.6,268.9,4.4
2023,1,9,11:00,UTC,4.7,268.1,270.2,4.2
2023,1,9,12:00,UTC,1.1,275,273.3,1.3
2023,1,9,13:00,UTC,0.7,276.8,273.8,0.1
2023,1,9,14:00,UTC,-0.4,267.9,272.9,-0.4
2023,1,9,15:00,UTC,-0.6,267.4,273,-0.3
2023,1,9,16:00,UTC,-0.2,272.8,274.6,-0.2
2023,1,9,17:00,UTC,-0.3,269.3,274,-0.2
2023,1,9,18:00,UTC,0,269.8,275.1,-0.1
2023,1,9,19:00,UTC,0.2,269.9,275.5,-0.1
2023,1,9,20:00,UTC,-0.7,269.1,275.2,-0.3
2023,1,9,21:00,UTC,-0.2,269.2,275.2,-0.1
2023,1,9,22:00,UTC,-0.7,240.6,271,-0.1
2023,1,9,23:00,UTC,-0.8,269.5,275.2,-0.4
2023,1,10,00:00,UTC,-0.8,268.8,275.1,-0.2
2023,1,10,01:00,UTC,-1.5,262.5,274.7,-0.1
2023,1,10,02:00,UTC,-0.1,269.5,275.2,0
2023,1,10,03:00,UTC,-0.7,269.9,275.7,-0.2
2023,1,10,04:00,UTC,-0.1,270.4,275.6,-0.1
2023,1,10,05:00,UTC,-0.4,270.3,275.6,-0.3
2023,1,10,06:00,UTC,-1,269.7,275.9,-0.2
2023,1,10,07:00,UTC,-0.4,269.8,275.8,-0.2
2023,1,10,08:00,UTC,-0.1,270.1,276,0.5
2023,1,10,09:00,UTC,1.6,270.7,276.2,1.9
2023,1,10,10:00,UTC,5.3,275.3,277.6,4.3
2023,1,10,11:00,UTC,5,276.6,278.3,3.8
2023,1,10,12:00,UTC,1.7,274.5,277.8,1.5
2023,1,10,13:00,UTC,0,271.5,276.8,0
2023,1,10,14:00,UTC,-0.3,273.8,277.6,-0.2
2023,1,10,15:00,UTC,-0.6,270.8,276.3,-0.1
2023,1,10,16:00,UTC,-1.1,271.7,276.9,-0.1
2023,1,10,17:00,UTC,-1,272.8,278,-0.2
2023,1,10,18:00,UTC,-0.3,272.4,277.4,-0.5
2023,1,10,19:00,UTC,0,272.1,277.1,-0.3
2023,1,10,20:00,UTC,-0.2,270.8,276.7,-0.2
2023,1,10,21:00,UTC,0,274.9,277,-0.4
2023,1,10,22:00,UTC,-0.2,273.6,276.8,-0.1
2023,1,10,23:00,UTC,0.3,271.7,275.7,-0.2
2023,1,11,00:00,UTC,-0.7,270.1,275.1,-0.1
2023,1,11,01:00,UTC,0.2,270.6,274.8,-0.1
2023,1,11,02:00,UTC,-0.5,266.4,273.5,-0.2
2023,1,11,03:00,UTC,0.1,257.5,269.8,-0.2
2023,1,11,04:00,UTC,-0.5,251.9,266.7,-0.2
2023,1,11,05:00,UTC,-0.8,240.1,263,-0.3
2023,1,11,06:00,UTC,-0.8,244.2,264.7,-0.1
2023,1,11,07:00,UTC,-0.6,226.3,254.5,-0.3
2023,1,11,08:00,UTC,1.3,225.7,253.2,1.6
2023,1,11,09:00,UTC,5.7,264.7,265.6,4.2
2023,1,11,10:00,UTC,4.6,271.9,270.5,3.9
2023,1,11,11:00,UTC,3,265.7,270.1,2.6
2023,1,11,12:00,UTC,0.2,267.8,272,1
2023,1,11,13:00,UTC,1.2,271.6,273.8,0.4
2023,1,11,14:00,UTC,-0.3,273.6,273.2,-0.2
2023,1,11,15:00,UTC,-0.9,263.1,271.4,-0.3
2023,1,11,16:00,UTC,-1,278.7,275.2,-0.3
2023,1,11,17:00,UTC,-1,275.4,276,-0.1
2023,1,11,18:00,UTC,-1.1,279.7,278.3,-0.2
2023,1,11,19:00,UTC,0.1,282.7,280.9,0
2023,1,11,20:00,UTC,-0.7,287.3,285.1,-0.1
2023,1,11,21:00,UTC,-1,288,289.6,-0.1
2023,1,11,22:00,UTC,-0.9,290.8,295.2,-0.4
2023,1,11,23:00,UTC,-0.6,299.9,300.9,-0.3
2023,1,12,00:00,UTC,-0.2,304.2,304.9,-0.3
2023,1,12,01:00,UTC,-0.4,310.2,311.8,0.1
2023,1,12,02:00,UTC,-1.2,310.7,314.7,0.4
2023,1,12,03:00,UTC,-1.6,310.1,314.3,0.3
2023,1,12,04:00,UTC,-0.3,309.7,313.5,0
2023,1,12,05:00,UTC,-2,312.7,315.4,0.3
2023,1,12,06:00,UTC,-1,312.2,315.9,0.3
2023,1,12,07:00,UTC,-0.5,314.3,316.1,0.1
2023,1,12,08:00,UTC,0.3,315.4,316.4,2
2023,1,12,09:00,UTC,4.1,316.5,316.3,4.5
2023,1,12,10:00,UTC,8.7,316.3,316.4,8.6
2023,1,12,11:00,UTC,8.7,314.8,316.5,8.1
2023,1,12,12:00,UTC,3.8,312.1,316.5,4.5
2023,1,12,13:00,UTC,-0.6,315.4,316.5,1.1
2023,1,12,14:00,UTC,-0.6,316.6,316.3,0
2023,1,12,15:00,UTC,-1.4,315.9,316.4,0.3
2023,1,12,16:00,UTC,-2.3,316.1,316.4,0.2
2023,1,12,17:00,UTC,-0.9,312.2,316.4,0.3
2023,1,12,18:00,UTC,-0.6,313.9,316.5,0.3
2023,1,12,19:00,UTC,-0.8,314.8,316.5,0.3
2023,1,12,20:00,UTC,-0.8,313.5,316.3,-0.1
2023,1,12,21:00,UTC,-1.2,311.7,316.4,0.2
2023,1,12,22:00,UTC,-1.1,311.8,316.3,-0.1
2023,1,12,23:00,UTC,-0.4,312.1,316.4,0.1
2023,1,13,00:00,UTC,-1.3,313.9,316.1,0.1
2023,1,13,01:00,UTC,-1.7,315.6,316.4,0.3
2023,1,13,02:00,UTC,-1.5,315.6,316.3,0.2
2023,1,13,03:00,UTC,-1.5,314.2,316.1,0
2023,1,13,04:00,UTC,-1.2,313.6,316.1,-0.1
2023,1,13,05:00,UTC,-1.7,313.9,316.1,0.2
2023,1,13,06:00,UTC,-0.3,314.3,316.2,-0.1
2023,1,13,07:00,UTC,-0.5,312,315.8,0.1
2023,1,13,08:00,UTC,0.2,311.9,315.4,0.8
2023,1,13,09:00,UTC,4.2,310.5,314.6,3.5
2023,1,13,10:00,UTC,8.1,305.8,313.9,6.8
2023,1,13,11:00,UTC,7.5,305.5,313.6,6.2
2023,1,13,12:00,UTC,2.2,307.7,313.8,2.5
2023,1,13,13:00,UTC,-0.1,304.5,314,0.4
2023,1,13,14:00,UTC,-2,243,298.3,0
2023,1,13,15:00,UTC,-0.3,287.8,303.7,0
2023,1,13,16:00,UTC,-1.3,275.8,300,-0.3
2023,1,13,17:00,UTC,-0.9,285.6,303.1,-0.3
2023,1,13,18:00,UTC,-0.5,278,302.2,0.2
2023,1,13,19:00,UTC,0.4,306.3,309.3,0
2023,1,13,20:00,UTC,-0.6,296.6,308,-0.4
2023,1,13,21:00,UTC,0,301.3,308.4,0.2
2023,1,13,22:00,UTC,-1.2,305.7,309.7,-0.2
2023,1,13,23:00,UTC,-0.6,303.1,309.4,-0.2
2023,1,14,00:00,UTC,0,304,308.4,-0.2
2023,1,14,01:00,UTC,-0.9,293.3,306.6,-0.1
2023,1,14,02:00,UTC,-0.1,299.5,305.7,-0.3
2023,1,14,03:00,UTC,-0.3,295.8,303.3,-0.1
2023,1,14,04:00,UTC,-0.6,298.3,305.3,-0.2
2023,1,14,05:00,UTC,-1.1,299.2,306,0
2023,1,14,06:00,UTC,-0.3,304.2,307.8,-0.1
2023,1,14,07:00,UTC,-0.2,305.5,308.9,-0.3
2023,1,14,08:00,UTC,0.8,305.8,308.9,0.5
2023,1,14,09:00,UTC,3.6,304,309,3.5
2023,1,14,10:00,UTC,10.2,303.3,308.3,7.9
2023,1,14,11:00,UTC,8.6,305.8,308.9,6.8
2023,1,14,12:00,UTC,3.6,283.5,299,3.8
2023,1,14,13:00,UTC,0.3,298.6,304.4,0.4
2023,1,14,14:00,UTC,-1.8,254.3,286.1,-0.4
2023,1,14,15:00,UTC,-1.6,253.4,278,0.1
2023,1,14,16:00,UTC,0.4,283.4,295.7,0
2023,1,14,17:00,UTC,-0.7,284.1,295.8,0.1
2023,1,14,18:00,UTC,0,289,295.2,-0.2
2023,1,14,19:00,UTC,-0.8,283.8,291.6,0
2023,1,14,20:00,UTC,-0.4,275.7,288.1,0.2
2023,1,14,21:00,UTC,-0.6,277.3,286.6,-0.2
2023,1,14,22:00,UTC,-0.6,277,285.1,0
2023,1,14,23:00,UTC,0.2,272.2,281.7,0.2
2023,1,15,00:00,UTC,-0.7,242.3,268.6,-0.3
2023,1,15,01:00,UTC,-0.9,264,275.7,-0.3
2023,1,15,02:00,UTC,-0.8,258.9,272.8,0
2023,1,15,03:00,UTC,-1.2,210.4,249.5,0.2
2023,1,15,04:00,UTC,-1.5,199.4,235.6,-0.2
2023,1,15,05:00,UTC,-1.6,192.2,228,0.2
2023,1,15,06:00,UTC,-2.4,211.4,230,0.2
2023,1,15,07:00,UTC,0,254.6,250.7,0.4
2023,1,15,08:00,UTC,1.1,261.7,257.8,1.2
2023,1,15,09:00,UTC,4.2,265.9,261.6,3.8
2023,1,15,10:00,UTC,6.8,274.5,267.1,5.9
2023,1,15,11:00,UTC,7.6,279.9,270.5,6
2023,1,15,12:00,UTC,2.1,278.9,273.1,1.7
2023,1,15,13:00,UTC,0,284.9,277,0.3
2023,1,15,14:00,UTC,-0.1,287.9,279.1,-0.1
2023,1,15,15:00,UTC,0.1,292.1,282.3,-0.1
2023,1,15,16:00,UTC,-0.9,300.4,291.1,-0.6
2023,1,15,17:00,UTC,-1,302.8,303.3,0
2023,1,15,18:00,UTC,-0.6,302.8,305.1,-0.2
2023,1,15,19:00,UTC,-2,304.5,307.3,-0.3
2023,1,15,20:00,UTC,-1.3,311.2,311,-0.4
2023,1,15,21:00,UTC,-1.3,312.2,312.5,-0.1
2023,1,15,22:00,UTC,-1.2,308.1,311.8,0.3
2023,1,15,23:00,UTC,-1,312.2,312.5,0
2023,1,16,00:00,UTC,-1.4,311.7,314,0.1
2023,1,16,01:00,UTC,-1.2,312,314.4,0.1
2023,1,16,02:00,UTC,-1.9,314.1,315.4,0.1
2023,1,16,03:00,UTC,-1.3,312.5,315.4,0.1
2023,1,16,04:00,UTC,0.6,314,315.5,0.3
2023,1,16,05:00,UTC,-0.5,309.8,313.7,-0.3
2023,1,16,06:00,UTC,-1.1,311.2,315.1,0
2023,1,16,07:00,UTC,-0.8,310.2,314.7,-0.1
2023,1,16,08:00,UTC,0.9,305.3,314.3,1
2023,1,16,09:00,UTC,4,310.7,315.1,3.7
2023,1,16,10:00,UTC,6.3,306,314,5.7
2023,1,16,11:00,UTC,8.8,305.2,312.9,7.5
2023,1,16,12:00,UTC,1.6,304.8,312.1,1.9
2023,1,16,13:00,UTC,-0.9,309.3,312.5,0.3
2023,1,16,14:00,UTC,-0.8,309.9,312.4,0.1
2023,1,16,15:00,UTC,-0.7,310.1,312.7,-0.2
2023,1,16,16:00,UTC,-0.1,310.5,313.3,0
2023,1,16,17:00,UTC,-1.1,313.2,314.5,0
2023,1,16,18:00,UTC,-1.2,313.6,314.8,0
2023,1,16,19:00,UTC,-1.1,314.2,315.2,0.1
2023,1,16,20:00,UTC,-0.7,313,315.1,0.2
2023,1,16,21:00,UTC,-0.5,310.1,313.4,-0.3
2023,1,16,22:00,UTC,-1.5,311.4,314.5,0
2023,1,16,23:00,UTC,-1.3,310.7,313.2,0
2023,1,17,00:00,UTC,-1.6,299.3,308.8,-0.1
2023,1,17,01:00,UTC,-0.8,291.6,306.1,0.1
2023,1,17,02:00,UTC,-0.3,290.5,303.1,0.1
2023,1,17,03:00,UTC,-0.6,276.2,295,-0.2
2023,1,17,04:00,UTC,-0.8,272.9,293.5,-0.1
2023,1,17,05:00,UTC,-0.7,270.1,291.7,0
2023,1,17,06:00,UTC,-1.4,270,288.9,-0.1
2023,1,17,07:00,UTC,-0.7,277.1,291.3,-0.1
2023,1,17,08:00,UTC,2.2,273.6,291.1,2.4
2023,1,17,09:00,UTC,12.8,271.6,291.8,9.8
2023,1,17,10:00,UTC,27.1,255.3,286.9,21.2
2023,1,17,11:00,UTC,13.8,231.4,281.6,11.6
2023,1,17,12:00,UTC,7.8,211.6,268.9,6.2
2023,1,17,13:00,UTC,-0.6,210.1,268.1,0.6
2023,1,17,14:00,UTC,-2.5,209.9,269.2,-0.1
2023,1,17,15:00,UTC,-1.4,216.9,271.7,-0.2
2023,1,17,16:00,UTC,-1.5,238.7,281.8,0
2023,1,17,17:00,UTC,0,289.3,293.4,-0.1
2023,1,17,18:00,UTC,0,294.5,298,-0.5
2023,1,17,19:00,UTC,-0.6,291.1,298.9,-0.3
2023,1,17,20:00,UTC,-0.4,295,300.7,-0.1
2023,1,17,21:00,UTC,-0.4,296.2,300.7,-0.2
2023,1,17,22:00,UTC,-0.2,294.5,299.6,-0.3
2023,1,17,23:00,UTC,0,292.9,297.9,-0.3
2023,1,18,00:00,UTC,-0.1,290.7,296,0
2023,1,18,01:00,UTC,-0.9,289,294.9,-0.1
2023,1,18,02:00,UTC,-0.4,288.2,293.1,-0.1
2023,1,18,03:00,UTC,-0.6,284.8,291.7,0
2023,1,18,04:00,UTC,-0.6,281.2,290.1,-0.1
2023,1,18,05:00,UTC,-0.1,280.6,288.5,0
2023,1,18,06:00,UTC,0,282.3,287.7,0
2023,1,18,07:00,UTC,-0.8,282,287.4,-0.1
2023,1,18,08:00,UTC,0.1,285,289.7,0.5
2023,1,18,09:00,UTC,3.4,287,291.1,2.6
2023,1,18,10:00,UTC,7.4,288.2,292.6,6.5
2023,1,18,11:00,UTC,6.5,288.6,293.6,5.1
2023,1,18,12:00,UTC,1.7,287.5,293.9,2
2023,1,18,13:00,UTC,0.3,280.9,293.7,0.7
2023,1,18,14:00,UTC,-0.7,289.1,295.3,0
2023,1,18,15:00,UTC,-0.1,291.3,295.1,-0.3
2023,1,18,16:00,UTC,-0.8,291.1,295.3,-0.2
2023,1,18,17:00,UTC,-0.1,292,296.3,-0.2
2023,1,18,18:00,UTC,-0.4,289.6,296.3,-0.4
2023,1,18,19:00,UTC,-0.5,294.2,298.2,-0.3
2023,1,18,20:00,UTC,-0.4,298.7,300.9,-0.2
2023,1,18,21:00,UTC,-0.6,299.2,304,-0.4
2023,1,18,22:00,UTC,-0.4,301.2,306.9,-0.2
2023,1,18,23:00,UTC,-0.2,300.8,308.9,-0.2
2023,1,19,00:00,UTC,-0.3,288.8,307.9,-0.1
2023,1,19,01:00,UTC,-0.4,302.7,309.6,-0.3
2023,1,19,02:00,UTC,-0.9,261,302.6,-0.3
2023,1,19,03:00,UTC,-1.2,280.9,298.9,-0.1
2023,1,19,04:00,UTC,-0.6,297.7,305.4,-0.2
2023,1,19,05:00,UTC,-0.2,297.9,305.8,-0.2
2023,1,19,06:00,UTC,0,294.9,305.4,-0.5
2023,1,19,07:00,UTC,-0.9,291,303.7,0.1
2023,1,19,08:00,UTC,0.4,289.8,301.8,0.8
2023,1,19,09:00,UTC,6.4,287.6,299.7,5.6
2023,1,19,10:00,UTC,10,290.7,300.1,7.9
2023,1,19,11:00,UTC,11.1,290.7,299,8.9
2023,1,19,12:00,UTC,4.1,291.1,298.2,3.7
2023,1,19,13:00,UTC,0.3,290.7,297.6,0.4
2023,1,19,14:00,UTC,0,290,297.4,0.1
2023,1,19,15:00,UTC,-0.5,286.7,296.3,-0.3
2023,1,19,16:00,UTC,-0.6,260.5,289.2,-0.3
2023,1,19,17:00,UTC,-1.4,255.5,278.9,-0.4
2023,1,19,18:00,UTC,-1.3,252.8,274.8,-0.3
2023,1,19,19:00,UTC,-0.3,271.8,277.9,-0.3
2023,1,19,20:00,UTC,-0.4,283.5,285,0
2023,1,19,21:00,UTC,-0.4,286.7,291,-0.3
2023,1,19,22:00,UTC,-0.1,287.5,295.6,-0.2
2023,1,19,23:00,UTC,-0.6,280.1,294.2,0
2023,1,20,00:00,UTC,-1.2,273.8,288.9,-0.2
2023,1,20,01:00,UTC,-1.2,241.5,273.7,-0.6
2023,1,20,02:00,UTC,-0.6,281,291.6,-0.4
2023,1,20,03:00,UTC,-0.2,293.4,296.7,-0.1
2023,1,20,04:00,UTC,-0.8,293.6,297.8,-0.2
2023,1,20,05:00,UTC,-0.4,293,298.9,0.1
2023,1,20,06:00,UTC,-0.4,292.6,298.4,0
2023,1,20,07:00,UTC,-0.7,292.4,298.3,-0.2
2023,1,20,08:00,UTC,1.1,291.1,297.4,0.9
2023,1,20,09:00,UTC,4.8,292.1,298,3.9
2023,1,20,10:00,UTC,11.2,291.5,297.7,9
2023,1,20,11:00,UTC,15.1,292.8,298.4,12
2023,1,20,12:00,UTC,13.2,293.5,299.4,10.2
2023,1,20,13:00,UTC,3.4,295.1,300.3,2.3
2023,1,20,14:00,UTC,-0.6,295.2,300.9,0
2023,1,20,15:00,UTC,-0.1,294.9,300.4,-0.1
2023,1,20,16:00,UTC,-0.1,292.6,299.3,-0.1
2023,1,20,17:00,UTC,-0.4,292.8,298.7,-0.2
2023,1,20,18:00,UTC,-0.4,292.5,297.8,-0.3
2023,1,20,19:00,UTC,-0.4,291.1,296.9,-0.1
2023,1,20,20:00,UTC,-0.1,290.9,296.5,0
2023,1,20,21:00,UTC,-0.4,290,296.1,0
2023,1,20,22:00,UTC,0.1,288.1,295.5,-0.2
2023,1,20,23:00,UTC,-0.2,279.9,292.1,-0.3
2023,1,21,00:00,UTC,-0.9,262.6,280.9,-0.2
2023,1,21,01:00,UTC,0.4,289,291.1,-0.2
2023,1,21,02:00,UTC,-0.6,279.5,289.2,-0.5
2023,1,21,03:00,UTC,-0.1,279.4,289,-0.2
2023,1,21,04:00,UTC,-0.1,272.1,285.4,-0.2
2023,1,21,05:00,UTC,-0.4,239.1,263,-0.4
2023,1,21,06:00,UTC,-2.1,210.4,248.6,-0.4
2023,1,21,07:00,UTC,-2.2,205,240.8,-0.3
2023,1,21,08:00,UTC,3,203.7,235.6,3.1
2023,1,21,09:00,UTC,14.1,203.2,231.1,10.1
2023,1,21,10:00,UTC,37,202,228.4,14.9
2023,1,21,11:00,UTC,38.1,199.6,226.9,14.8
2023,1,21,12:00,UTC,19.9,198.8,225.6,9.6
2023,1,21,13:00,UTC,1.6,195.1,220.2,1.7
2023,1,21,14:00,UTC,-1.9,193.2,218.7,-0.2
2023,1,21,15:00,UTC,-1.4,194.5,217,-0.3
2023,1,21,16:00,UTC,-1.4,195.7,217.6,-0.3
2023,1,21,17:00,UTC,-1.5,195.7,216.3,-0.3
2023,1,21,18:00,UTC,-1.9,197.8,224.7,-0.6
2023,1,21,19:00,UTC,-1.4,207.2,241.3,-0.5
2023,1,21,20:00,UTC,-0.6,224.6,253.7,-0.3
